exercice,exercice_debut,rapport,rss,etablissement_id,etablissement_nom,page,souspage,ligne,colonne,plc,valeur_saisie,chiffre,code_cellule,source_feuille
2012-2013,2012,AS481,12,11044658,CENTRE DE READAPT. EN DEPEND. DE CHAUDIERE-APPALACHES,03,,15,5,P03L15C05,2.0,2.0,P03L15C05,Archives\AS481\2012-2013\BD-AS-481-2012-13.csv
2012-2013,2012,AS481,04,11044963,CR EN DEPEND. DOMREMY-DE-LA-MAURICIE - CENTRE-DU-QUEBEC,03,,15,5,P03L15C05,3.0,3.0,P03L15C05,Archives\AS481\2012-2013\BD-AS-481-2012-13.csv
2012-2013,2012,AS481,16,12291761,CENTRE DE READAPTATION FOSTER,03,,15,5,P03L15C05,1.0,1.0,P03L15C05,Archives\AS481\2012-2013\BD-AS-481-2012-13.csv
2012-2013,2012,AS481,03,11042777,CENTRE DE READAPTATION EN DEPENDANCE DE QUEBEC,03,,15,3,P03L15C03,5.0,5.0,P03L15C03,Archives\AS481\2012-2013\BD-AS-481-2012-13.csv
2012-2013,2012,AS481,07,14707475,CENTRE DE READAPTATION EN DEPENDANCE DE L'OUTAOUAIS,03,,15,5,P03L15C05,3.0,3.0,P03L15C05,Archives\AS481\2012-2013\BD-AS-481-2012-13.csv
2012-2013,2012,AS481,15,16273500,CENTRE DE READAPTATION EN DEPENDANCE DES LAURENTIDES,03,,15,4,P03L15C04,16.0,16.0,P03L15C04,Archives\AS481\2012-2013\BD-AS-481-2012-13.csv
2012-2013,2012,AS481,16,23121643,CENTRE DE READAPTATION EN DEPENDANCE LE VIRAGE,03,,15,5,P03L15C05,3.0,3.0,P03L15C05,Archives\AS481\2012-2013\BD-AS-481-2012-13.csv
2012-2013,2012,AS481,13,11042405,CENTRE JEUNESSE DE LAVAL,03,,15,6,P03L15C06,22.0,22.0,P03L15C06,Archives\AS481\2012-2013\BD-AS-481-2012-13.csv
2012-2013,2012,AS481,03,11042777,CENTRE DE READAPTATION EN DEPENDANCE DE QUEBEC,03,,15,6,P03L15C06,42.0,42.0,P03L15C06,Archives\AS481\2012-2013\BD-AS-481-2012-13.csv
2012-2013,2012,AS481,09,11042819,CENTRE DE PROTECTION ET DE READAPTATION DE LA COTE-NORD,03,,15,6,P03L15C06,4.0,4.0,P03L15C06,Archives\AS481\2012-2013\BD-AS-481-2012-13.csv
2012-2013,2012,AS481,06,11043072,CENTRE DE READAPTATION EN DEPENDANCE DE MONTREAL,03,,15,6,P03L15C06,81.0,81.0,P03L15C06,Archives\AS481\2012-2013\BD-AS-481-2012-13.csv
2012-2013,2012,AS481,11,11043445,CSSS DE LA HAUTE-GASPESIE,03,,15,6,P03L15C06,2.0,2.0,P03L15C06,Archives\AS481\2012-2013\BD-AS-481-2012-13.csv
2012-2013,2012,AS481,02,11043833,CSSS DE JONQUIERE,03,,15,6,P03L15C06,15.0,15.0,P03L15C06,Archives\AS481\2012-2013\BD-AS-481-2012-13.csv
2012-2013,2012,AS481,01,11044104,CSSS DE RIVIERE-DU-LOUP,03,,15,6,P03L15C06,2.0,2.0,P03L15C06,Archives\AS481\2012-2013\BD-AS-481-2012-13.csv
2012-2013,2012,AS481,14,11044435,CSSS DU NORD DE LANAUDIERE,03,,15,6,P03L15C06,31.0,31.0,P03L15C06,Archives\AS481\2012-2013\BD-AS-481-2012-13.csv
2012-2013,2012,AS481,12,11044658,CENTRE DE READAPT. EN DEPEND. DE CHAUDIERE-APPALACHES,03,,15,6,P03L15C06,24.0,24.0,P03L15C06,Archives\AS481\2012-2013\BD-AS-481-2012-13.csv
2012-2013,2012,AS481,04,11044963,CR EN DEPEND. DOMREMY-DE-LA-MAURICIE - CENTRE-DU-QUEBEC,03,,15,6,P03L15C06,25.0,25.0,P03L15C06,Archives\AS481\2012-2013\BD-AS-481-2012-13.csv
2012-2013,2012,AS481,05,12625653,CENTRE DE READAPTATION EN DEPENDANCE DE L'ESTRIE,03,,15,5,P03L15C05,1.0,1.0,P03L15C05,Archives\AS481\2012-2013\BD-AS-481-2012-13.csv
2012-2013,2012,AS481,09,11042819,CENTRE DE PROTECTION ET DE READAPTATION DE LA COTE-NORD,03,,15,4,P03L15C04,3.0,3.0,P03L15C04,Archives\AS481\2012-2013\BD-AS-481-2012-13.csv
2012-2013,2012,AS481,02,11043833,CSSS DE JONQUIERE,03,,15,3,P03L15C03,4.0,4.0,P03L15C03,Archives\AS481\2012-2013\BD-AS-481-2012-13.csv
2012-2013,2012,AS481,01,11044104,CSSS DE RIVIERE-DU-LOUP,03,,15,3,P03L15C03,0.0,0.0,P03L15C03,Archives\AS481\2012-2013\BD-AS-481-2012-13.csv
2012-2013,2012,AS481,14,11044435,CSSS DU NORD DE LANAUDIERE,03,,15,3,P03L15C03,6.0,6.0,P03L15C03,Archives\AS481\2012-2013\BD-AS-481-2012-13.csv
2012-2013,2012,AS481,12,11044658,CENTRE DE READAPT. EN DEPEND. DE CHAUDIERE-APPALACHES,03,,15,3,P03L15C03,7.0,7.0,P03L15C03,Archives\AS481\2012-2013\BD-AS-481-2012-13.csv
2012-2013,2012,AS481,04,11044963,CR EN DEPEND. DOMREMY-DE-LA-MAURICIE - CENTRE-DU-QUEBEC,03,,15,3,P03L15C03,8.0,8.0,P03L15C03,Archives\AS481\2012-2013\BD-AS-481-2012-13.csv
2012-2013,2012,AS481,16,12291761,CENTRE DE READAPTATION FOSTER,03,,15,3,P03L15C03,8.0,8.0,P03L15C03,Archives\AS481\2012-2013\BD-AS-481-2012-13.csv
2012-2013,2012,AS481,05,12625653,CENTRE DE READAPTATION EN DEPENDANCE DE L'ESTRIE,03,,15,3,P03L15C03,4.0,4.0,P03L15C03,Archives\AS481\2012-2013\BD-AS-481-2012-13.csv
2012-2013,2012,AS481,07,14707475,CENTRE DE READAPTATION EN DEPENDANCE DE L'OUTAOUAIS,03,,15,3,P03L15C03,4.0,4.0,P03L15C03,Archives\AS481\2012-2013\BD-AS-481-2012-13.csv
2012-2013,2012,AS481,15,16273500,CENTRE DE READAPTATION EN DEPENDANCE DES LAURENTIDES,03,,15,3,P03L15C03,3.0,3.0,P03L15C03,Archives\AS481\2012-2013\BD-AS-481-2012-13.csv
2012-2013,2012,AS481,08,16366114,CENTRE NORMAND,03,,15,3,P03L15C03,2.0,2.0,P03L15C03,Archives\AS481\2012-2013\BD-AS-481-2012-13.csv
2012-2013,2012,AS481,16,23121643,CENTRE DE READAPTATION EN DEPENDANCE LE VIRAGE,03,,15,3,P03L15C03,7.0,7.0,P03L15C03,Archives\AS481\2012-2013\BD-AS-481-2012-13.csv
2012-2013,2012,AS481,16,23121643,CENTRE DE READAPTATION EN DEPENDANCE LE VIRAGE,03,,15,4,P03L15C04,44.0,44.0,P03L15C04,Archives\AS481\2012-2013\BD-AS-481-2012-13.csv
2012-2013,2012,AS481,03,11042777,CENTRE DE READAPTATION EN DEPENDANCE DE QUEBEC,03,,15,4,P03L15C04,31.0,31.0,P03L15C04,Archives\AS481\2012-2013\BD-AS-481-2012-13.csv
2012-2013,2012,AS481,08,16366114,CENTRE NORMAND,03,,15,4,P03L15C04,5.0,5.0,P03L15C04,Archives\AS481\2012-2013\BD-AS-481-2012-13.csv
2012-2013,2012,AS481,06,11043072,CENTRE DE READAPTATION EN DEPENDANCE DE MONTREAL,03,,15,4,P03L15C04,54.0,54.0,P03L15C04,Archives\AS481\2012-2013\BD-AS-481-2012-13.csv
2012-2013,2012,AS481,11,11043445,CSSS DE LA HAUTE-GASPESIE,03,,15,4,P03L15C04,1.0,1.0,P03L15C04,Archives\AS481\2012-2013\BD-AS-481-2012-13.csv
2012-2013,2012,AS481,02,11043833,CSSS DE JONQUIERE,03,,15,4,P03L15C04,8.0,8.0,P03L15C04,Archives\AS481\2012-2013\BD-AS-481-2012-13.csv
2012-2013,2012,AS481,01,11044104,CSSS DE RIVIERE-DU-LOUP,03,,15,4,P03L15C04,2.0,2.0,P03L15C04,Archives\AS481\2012-2013\BD-AS-481-2012-13.csv
2012-2013,2012,AS481,14,11044435,CSSS DU NORD DE LANAUDIERE,03,,15,4,P03L15C04,20.0,20.0,P03L15C04,Archives\AS481\2012-2013\BD-AS-481-2012-13.csv
2012-2013,2012,AS481,12,11044658,CENTRE DE READAPT. EN DEPEND. DE CHAUDIERE-APPALACHES,03,,15,4,P03L15C04,15.0,15.0,P03L15C04,Archives\AS481\2012-2013\BD-AS-481-2012-13.csv
2012-2013,2012,AS481,04,11044963,CR EN DEPEND. DOMREMY-DE-LA-MAURICIE - CENTRE-DU-QUEBEC,03,,15,4,P03L15C04,13.0,13.0,P03L15C04,Archives\AS481\2012-2013\BD-AS-481-2012-13.csv
2012-2013,2012,AS481,16,12291761,CENTRE DE READAPTATION FOSTER,03,,15,4,P03L15C04,16.0,16.0,P03L15C04,Archives\AS481\2012-2013\BD-AS-481-2012-13.csv
2012-2013,2012,AS481,05,12625653,CENTRE DE READAPTATION EN DEPENDANCE DE L'ESTRIE,03,,15,4,P03L15C04,7.0,7.0,P03L15C04,Archives\AS481\2012-2013\BD-AS-481-2012-13.csv
2012-2013,2012,AS481,07,14707475,CENTRE DE READAPTATION EN DEPENDANCE DE L'OUTAOUAIS,03,,15,4,P03L15C04,40.0,40.0,P03L15C04,Archives\AS481\2012-2013\BD-AS-481-2012-13.csv
2012-2013,2012,AS481,07,14707475,CENTRE DE READAPTATION EN DEPENDANCE DE L'OUTAOUAIS,03,,14,4,P03L14C04,31.0,31.0,P03L14C04,Archives\AS481\2012-2013\BD-AS-481-2012-13.csv
2012-2013,2012,AS481,13,11042405,CENTRE JEUNESSE DE LAVAL,03,,15,4,P03L15C04,16.0,16.0,P03L15C04,Archives\AS481\2012-2013\BD-AS-481-2012-13.csv
2012-2013,2012,AS481,09,11042819,CENTRE DE PROTECTION ET DE READAPTATION DE LA COTE-NORD,03,,13,6,P03L13C06,8.0,8.0,P03L13C06,Archives\AS481\2012-2013\BD-AS-481-2012-13.csv
2012-2013,2012,AS481,01,11044104,CSSS DE RIVIERE-DU-LOUP,03,,13,5,P03L13C05,0.0,0.0,P03L13C05,Archives\AS481\2012-2013\BD-AS-481-2012-13.csv
2012-2013,2012,AS481,14,11044435,CSSS DU NORD DE LANAUDIERE,03,,13,5,P03L13C05,5.0,5.0,P03L13C05,Archives\AS481\2012-2013\BD-AS-481-2012-13.csv
2012-2013,2012,AS481,12,11044658,CENTRE DE READAPT. EN DEPEND. DE CHAUDIERE-APPALACHES,03,,13,5,P03L13C05,5.0,5.0,P03L13C05,Archives\AS481\2012-2013\BD-AS-481-2012-13.csv
2012-2013,2012,AS481,04,11044963,CR EN DEPEND. DOMREMY-DE-LA-MAURICIE - CENTRE-DU-QUEBEC,03,,13,5,P03L13C05,5.0,5.0,P03L13C05,Archives\AS481\2012-2013\BD-AS-481-2012-13.csv
2012-2013,2012,AS481,16,12291761,CENTRE DE READAPTATION FOSTER,03,,13,5,P03L13C05,5.0,5.0,P03L13C05,Archives\AS481\2012-2013\BD-AS-481-2012-13.csv
2012-2013,2012,AS481,05,12625653,CENTRE DE READAPTATION EN DEPENDANCE DE L'ESTRIE,03,,13,5,P03L13C05,1.0,1.0,P03L13C05,Archives\AS481\2012-2013\BD-AS-481-2012-13.csv
2012-2013,2012,AS481,07,14707475,CENTRE DE READAPTATION EN DEPENDANCE DE L'OUTAOUAIS,03,,13,5,P03L13C05,6.0,6.0,P03L13C05,Archives\AS481\2012-2013\BD-AS-481-2012-13.csv
2012-2013,2012,AS481,15,16273500,CENTRE DE READAPTATION EN DEPENDANCE DES LAURENTIDES,03,,13,5,P03L13C05,7.0,7.0,P03L13C05,Archives\AS481\2012-2013\BD-AS-481-2012-13.csv
2012-2013,2012,AS481,08,16366114,CENTRE NORMAND,03,,13,5,P03L13C05,0.0,0.0,P03L13C05,Archives\AS481\2012-2013\BD-AS-481-2012-13.csv
2012-2013,2012,AS481,16,23121643,CENTRE DE READAPTATION EN DEPENDANCE LE VIRAGE,03,,13,5,P03L13C05,5.0,5.0,P03L13C05,Archives\AS481\2012-2013\BD-AS-481-2012-13.csv
2012-2013,2012,AS481,08,16366114,CENTRE NORMAND,03,,13,6,P03L13C06,15.0,15.0,P03L13C06,Archives\AS481\2012-2013\BD-AS-481-2012-13.csv
2012-2013,2012,AS481,03,11042777,CENTRE DE READAPTATION EN DEPENDANCE DE QUEBEC,03,,13,6,P03L13C06,127.0,127.0,P03L13C06,Archives\AS481\2012-2013\BD-AS-481-2012-13.csv
2012-2013,2012,AS481,06,11043072,CENTRE DE READAPTATION EN DEPENDANCE DE MONTREAL,03,,13,5,P03L13C05,26.0,26.0,P03L13C05,Archives\AS481\2012-2013\BD-AS-481-2012-13.csv
2012-2013,2012,AS481,06,11043072,CENTRE DE READAPTATION EN DEPENDANCE DE MONTREAL,03,,13,6,P03L13C06,236.0,236.0,P03L13C06,Archives\AS481\2012-2013\BD-AS-481-2012-13.csv
2012-2013,2012,AS481,11,11043445,CSSS DE LA HAUTE-GASPESIE,03,,13,6,P03L13C06,5.0,5.0,P03L13C06,Archives\AS481\2012-2013\BD-AS-481-2012-13.csv
2012-2013,2012,AS481,02,11043833,CSSS DE JONQUIERE,03,,13,6,P03L13C06,38.0,38.0,P03L13C06,Archives\AS481\2012-2013\BD-AS-481-2012-13.csv
2012-2013,2012,AS481,01,11044104,CSSS DE RIVIERE-DU-LOUP,03,,13,6,P03L13C06,21.0,21.0,P03L13C06,Archives\AS481\2012-2013\BD-AS-481-2012-13.csv
2012-2013,2012,AS481,14,11044435,CSSS DU NORD DE LANAUDIERE,03,,13,6,P03L13C06,78.0,78.0,P03L13C06,Archives\AS481\2012-2013\BD-AS-481-2012-13.csv
2012-2013,2012,AS481,12,11044658,CENTRE DE READAPT. EN DEPEND. DE CHAUDIERE-APPALACHES,03,,13,6,P03L13C06,60.0,60.0,P03L13C06,Archives\AS481\2012-2013\BD-AS-481-2012-13.csv
2012-2013,2012,AS481,04,11044963,CR EN DEPEND. DOMREMY-DE-LA-MAURICIE - CENTRE-DU-QUEBEC,03,,13,6,P03L13C06,64.0,64.0,P03L13C06,Archives\AS481\2012-2013\BD-AS-481-2012-13.csv
2012-2013,2012,AS481,16,12291761,CENTRE DE READAPTATION FOSTER,03,,13,6,P03L13C06,69.0,69.0,P03L13C06,Archives\AS481\2012-2013\BD-AS-481-2012-13.csv
2012-2013,2012,AS481,05,12625653,CENTRE DE READAPTATION EN DEPENDANCE DE L'ESTRIE,03,,13,6,P03L13C06,35.0,35.0,P03L13C06,Archives\AS481\2012-2013\BD-AS-481-2012-13.csv
2012-2013,2012,AS481,07,14707475,CENTRE DE READAPTATION EN DEPENDANCE DE L'OUTAOUAIS,03,,13,6,P03L13C06,92.0,92.0,P03L13C06,Archives\AS481\2012-2013\BD-AS-481-2012-13.csv
2012-2013,2012,AS481,08,16366114,CENTRE NORMAND,03,,14,4,P03L14C04,5.0,5.0,P03L14C04,Archives\AS481\2012-2013\BD-AS-481-2012-13.csv
2012-2013,2012,AS481,13,11042405,CENTRE JEUNESSE DE LAVAL,03,,13,6,P03L13C06,58.0,58.0,P03L13C06,Archives\AS481\2012-2013\BD-AS-481-2012-13.csv
2012-2013,2012,AS481,12,11044658,CENTRE DE READAPT. EN DEPEND. DE CHAUDIERE-APPALACHES,03,,13,4,P03L13C04,34.0,34.0,P03L13C04,Archives\AS481\2012-2013\BD-AS-481-2012-13.csv
2012-2013,2012,AS481,05,12625653,CENTRE DE READAPTATION EN DEPENDANCE DE L'ESTRIE,03,,13,3,P03L13C03,12.0,12.0,P03L13C03,Archives\AS481\2012-2013\BD-AS-481-2012-13.csv
2012-2013,2012,AS481,07,14707475,CENTRE DE READAPTATION EN DEPENDANCE DE L'OUTAOUAIS,03,,13,3,P03L13C03,13.0,13.0,P03L13C03,Archives\AS481\2012-2013\BD-AS-481-2012-13.csv
2012-2013,2012,AS481,15,16273500,CENTRE DE READAPTATION EN DEPENDANCE DES LAURENTIDES,03,,13,3,P03L13C03,15.0,15.0,P03L13C03,Archives\AS481\2012-2013\BD-AS-481-2012-13.csv
2012-2013,2012,AS481,08,16366114,CENTRE NORMAND,03,,13,3,P03L13C03,3.0,3.0,P03L13C03,Archives\AS481\2012-2013\BD-AS-481-2012-13.csv
2012-2013,2012,AS481,16,23121643,CENTRE DE READAPTATION EN DEPENDANCE LE VIRAGE,03,,13,3,P03L13C03,34.0,34.0,P03L13C03,Archives\AS481\2012-2013\BD-AS-481-2012-13.csv
2012-2013,2012,AS481,13,11042405,CENTRE JEUNESSE DE LAVAL,03,,13,4,P03L13C04,40.0,40.0,P03L13C04,Archives\AS481\2012-2013\BD-AS-481-2012-13.csv
2012-2013,2012,AS481,03,11042777,CENTRE DE READAPTATION EN DEPENDANCE DE QUEBEC,03,,13,4,P03L13C04,73.0,73.0,P03L13C04,Archives\AS481\2012-2013\BD-AS-481-2012-13.csv
2012-2013,2012,AS481,09,11042819,CENTRE DE PROTECTION ET DE READAPTATION DE LA COTE-NORD,03,,13,4,P03L13C04,4.0,4.0,P03L13C04,Archives\AS481\2012-2013\BD-AS-481-2012-13.csv
2012-2013,2012,AS481,06,11043072,CENTRE DE READAPTATION EN DEPENDANCE DE MONTREAL,03,,13,4,P03L13C04,144.0,144.0,P03L13C04,Archives\AS481\2012-2013\BD-AS-481-2012-13.csv
2012-2013,2012,AS481,11,11043445,CSSS DE LA HAUTE-GASPESIE,03,,13,4,P03L13C04,4.0,4.0,P03L13C04,Archives\AS481\2012-2013\BD-AS-481-2012-13.csv
2012-2013,2012,AS481,02,11043833,CSSS DE JONQUIERE,03,,13,4,P03L13C04,19.0,19.0,P03L13C04,Archives\AS481\2012-2013\BD-AS-481-2012-13.csv
2012-2013,2012,AS481,02,11043833,CSSS DE JONQUIERE,03,,13,5,P03L13C05,2.0,2.0,P03L13C05,Archives\AS481\2012-2013\BD-AS-481-2012-13.csv
2012-2013,2012,AS481,14,11044435,CSSS DU NORD DE LANAUDIERE,03,,13,4,P03L13C04,40.0,40.0,P03L13C04,Archives\AS481\2012-2013\BD-AS-481-2012-13.csv
2012-2013,2012,AS481,11,11043445,CSSS DE LA HAUTE-GASPESIE,03,,13,5,P03L13C05,1.0,1.0,P03L13C05,Archives\AS481\2012-2013\BD-AS-481-2012-13.csv
2012-2013,2012,AS481,04,11044963,CR EN DEPEND. DOMREMY-DE-LA-MAURICIE - CENTRE-DU-QUEBEC,03,,13,4,P03L13C04,34.0,34.0,P03L13C04,Archives\AS481\2012-2013\BD-AS-481-2012-13.csv
2012-2013,2012,AS481,16,12291761,CENTRE DE READAPTATION FOSTER,03,,13,4,P03L13C04,37.0,37.0,P03L13C04,Archives\AS481\2012-2013\BD-AS-481-2012-13.csv
2012-2013,2012,AS481,05,12625653,CENTRE DE READAPTATION EN DEPENDANCE DE L'ESTRIE,03,,13,4,P03L13C04,20.0,20.0,P03L13C04,Archives\AS481\2012-2013\BD-AS-481-2012-13.csv
2012-2013,2012,AS481,07,14707475,CENTRE DE READAPTATION EN DEPENDANCE DE L'OUTAOUAIS,03,,13,4,P03L13C04,71.0,71.0,P03L13C04,Archives\AS481\2012-2013\BD-AS-481-2012-13.csv
2012-2013,2012,AS481,15,16273500,CENTRE DE READAPTATION EN DEPENDANCE DES LAURENTIDES,03,,13,4,P03L13C04,35.0,35.0,P03L13C04,Archives\AS481\2012-2013\BD-AS-481-2012-13.csv
2012-2013,2012,AS481,08,16366114,CENTRE NORMAND,03,,13,4,P03L13C04,10.0,10.0,P03L13C04,Archives\AS481\2012-2013\BD-AS-481-2012-13.csv
2012-2013,2012,AS481,16,23121643,CENTRE DE READAPTATION EN DEPENDANCE LE VIRAGE,03,,13,4,P03L13C04,78.0,78.0,P03L13C04,Archives\AS481\2012-2013\BD-AS-481-2012-13.csv
2012-2013,2012,AS481,13,11042405,CENTRE JEUNESSE DE LAVAL,03,,13,5,P03L13C05,5.0,5.0,P03L13C05,Archives\AS481\2012-2013\BD-AS-481-2012-13.csv
2012-2013,2012,AS481,03,11042777,CENTRE DE READAPTATION EN DEPENDANCE DE QUEBEC,03,,13,5,P03L13C05,11.0,11.0,P03L13C05,Archives\AS481\2012-2013\BD-AS-481-2012-13.csv
2012-2013,2012,AS481,09,11042819,CENTRE DE PROTECTION ET DE READAPTATION DE LA COTE-NORD,03,,13,5,P03L13C05,0.0,0.0,P03L13C05,Archives\AS481\2012-2013\BD-AS-481-2012-13.csv
2012-2013,2012,AS481,16,23121643,CENTRE DE READAPTATION EN DEPENDANCE LE VIRAGE,03,,13,6,P03L13C06,129.0,129.0,P03L13C06,Archives\AS481\2012-2013\BD-AS-481-2012-13.csv
2012-2013,2012,AS481,01,11044104,CSSS DE RIVIERE-DU-LOUP,03,,13,4,P03L13C04,11.0,11.0,P03L13C04,Archives\AS481\2012-2013\BD-AS-481-2012-13.csv
2012-2013,2012,AS481,13,11042405,CENTRE JEUNESSE DE LAVAL,03,,14,4,P03L14C04,24.0,24.0,P03L14C04,Archives\AS481\2012-2013\BD-AS-481-2012-13.csv
2012-2013,2012,AS481,06,11043072,CENTRE DE READAPTATION EN DEPENDANCE DE MONTREAL,03,,14,3,P03L14C03,41.0,41.0,P03L14C03,Archives\AS481\2012-2013\BD-AS-481-2012-13.csv
2012-2013,2012,AS481,02,11043833,CSSS DE JONQUIERE,03,,14,3,P03L14C03,7.0,7.0,P03L14C03,Archives\AS481\2012-2013\BD-AS-481-2012-13.csv
2012-2013,2012,AS481,01,11044104,CSSS DE RIVIERE-DU-LOUP,03,,14,3,P03L14C03,7.0,7.0,P03L14C03,Archives\AS481\2012-2013\BD-AS-481-2012-13.csv
2012-2013,2012,AS481,14,11044435,CSSS DU NORD DE LANAUDIERE,03,,14,3,P03L14C03,20.0,20.0,P03L14C03,Archives\AS481\2012-2013\BD-AS-481-2012-13.csv
2012-2013,2012,AS481,12,11044658,CENTRE DE READAPT. EN DEPEND. DE CHAUDIERE-APPALACHES,03,,14,3,P03L14C03,9.0,9.0,P03L14C03,Archives\AS481\2012-2013\BD-AS-481-2012-13.csv
2012-2013,2012,AS481,04,11044963,CR EN DEPEND. DOMREMY-DE-LA-MAURICIE - CENTRE-DU-QUEBEC,03,,14,3,P03L14C03,12.0,12.0,P03L14C03,Archives\AS481\2012-2013\BD-AS-481-2012-13.csv
2012-2013,2012,AS481,16,12291761,CENTRE DE READAPTATION FOSTER,03,,14,3,P03L14C03,14.0,14.0,P03L14C03,Archives\AS481\2012-2013\BD-AS-481-2012-13.csv
2012-2013,2012,AS481,05,12625653,CENTRE DE READAPTATION EN DEPENDANCE DE L'ESTRIE,03,,14,3,P03L14C03,8.0,8.0,P03L14C03,Archives\AS481\2012-2013\BD-AS-481-2012-13.csv
2012-2013,2012,AS481,07,14707475,CENTRE DE READAPTATION EN DEPENDANCE DE L'OUTAOUAIS,03,,14,3,P03L14C03,9.0,9.0,P03L14C03,Archives\AS481\2012-2013\BD-AS-481-2012-13.csv
2012-2013,2012,AS481,15,16273500,CENTRE DE READAPTATION EN DEPENDANCE DES LAURENTIDES,03,,14,3,P03L14C03,12.0,12.0,P03L14C03,Archives\AS481\2012-2013\BD-AS-481-2012-13.csv
2012-2013,2012,AS481,15,16273500,CENTRE DE READAPTATION EN DEPENDANCE DES LAURENTIDES,03,,13,6,P03L13C06,60.0,60.0,P03L13C06,Archives\AS481\2012-2013\BD-AS-481-2012-13.csv
2012-2013,2012,AS481,16,23121643,CENTRE DE READAPTATION EN DEPENDANCE LE VIRAGE,03,,14,3,P03L14C03,27.0,27.0,P03L14C03,Archives\AS481\2012-2013\BD-AS-481-2012-13.csv
2012-2013,2012,AS481,13,11042405,CENTRE JEUNESSE DE LAVAL,03,,14,3,P03L14C03,5.0,5.0,P03L14C03,Archives\AS481\2012-2013\BD-AS-481-2012-13.csv
2012-2013,2012,AS481,03,11042777,CENTRE DE READAPTATION EN DEPENDANCE DE QUEBEC,03,,14,4,P03L14C04,42.0,42.0,P03L14C04,Archives\AS481\2012-2013\BD-AS-481-2012-13.csv
2012-2013,2012,AS481,09,11042819,CENTRE DE PROTECTION ET DE READAPTATION DE LA COTE-NORD,03,,14,4,P03L14C04,1.0,1.0,P03L14C04,Archives\AS481\2012-2013\BD-AS-481-2012-13.csv
2012-2013,2012,AS481,06,11043072,CENTRE DE READAPTATION EN DEPENDANCE DE MONTREAL,03,,14,4,P03L14C04,90.0,90.0,P03L14C04,Archives\AS481\2012-2013\BD-AS-481-2012-13.csv
2012-2013,2012,AS481,11,11043445,CSSS DE LA HAUTE-GASPESIE,03,,14,4,P03L14C04,3.0,3.0,P03L14C04,Archives\AS481\2012-2013\BD-AS-481-2012-13.csv
2012-2013,2012,AS481,02,11043833,CSSS DE JONQUIERE,03,,14,4,P03L14C04,11.0,11.0,P03L14C04,Archives\AS481\2012-2013\BD-AS-481-2012-13.csv
2012-2013,2012,AS481,01,11044104,CSSS DE RIVIERE-DU-LOUP,03,,14,4,P03L14C04,9.0,9.0,P03L14C04,Archives\AS481\2012-2013\BD-AS-481-2012-13.csv
2012-2013,2012,AS481,14,11044435,CSSS DU NORD DE LANAUDIERE,03,,14,4,P03L14C04,20.0,20.0,P03L14C04,Archives\AS481\2012-2013\BD-AS-481-2012-13.csv
2012-2013,2012,AS481,12,11044658,CENTRE DE READAPT. EN DEPEND. DE CHAUDIERE-APPALACHES,03,,14,4,P03L14C04,19.0,19.0,P03L14C04,Archives\AS481\2012-2013\BD-AS-481-2012-13.csv
2012-2013,2012,AS481,04,11044963,CR EN DEPEND. DOMREMY-DE-LA-MAURICIE - CENTRE-DU-QUEBEC,03,,14,4,P03L14C04,21.0,21.0,P03L14C04,Archives\AS481\2012-2013\BD-AS-481-2012-13.csv
2012-2013,2012,AS481,16,12291761,CENTRE DE READAPTATION FOSTER,03,,14,4,P03L14C04,21.0,21.0,P03L14C04,Archives\AS481\2012-2013\BD-AS-481-2012-13.csv
2012-2013,2012,AS481,05,12625653,CENTRE DE READAPTATION EN DEPENDANCE DE L'ESTRIE,03,,14,4,P03L14C04,13.0,13.0,P03L14C04,Archives\AS481\2012-2013\BD-AS-481-2012-13.csv
2012-2013,2012,AS481,08,16366114,CENTRE NORMAND,03,,14,3,P03L14C03,1.0,1.0,P03L14C03,Archives\AS481\2012-2013\BD-AS-481-2012-13.csv
2012-2013,2012,AS481,02,11043833,CSSS DE JONQUIERE,03,,14,2,P03L14C02,5.0,5.0,P03L14C02,Archives\AS481\2012-2013\BD-AS-481-2012-13.csv
2012-2013,2012,AS481,13,11042405,CENTRE JEUNESSE DE LAVAL,03,,14,1,P03L14C01,0.0,0.0,P03L14C01,Archives\AS481\2012-2013\BD-AS-481-2012-13.csv
2012-2013,2012,AS481,03,11042777,CENTRE DE READAPTATION EN DEPENDANCE DE QUEBEC,03,,14,1,P03L14C01,1.0,1.0,P03L14C01,Archives\AS481\2012-2013\BD-AS-481-2012-13.csv
2012-2013,2012,AS481,06,11043072,CENTRE DE READAPTATION EN DEPENDANCE DE MONTREAL,03,,14,1,P03L14C01,1.0,1.0,P03L14C01,Archives\AS481\2012-2013\BD-AS-481-2012-13.csv
2012-2013,2012,AS481,01,11044104,CSSS DE RIVIERE-DU-LOUP,03,,14,1,P03L14C01,1.0,1.0,P03L14C01,Archives\AS481\2012-2013\BD-AS-481-2012-13.csv
2012-2013,2012,AS481,14,11044435,CSSS DU NORD DE LANAUDIERE,03,,14,1,P03L14C01,2.0,2.0,P03L14C01,Archives\AS481\2012-2013\BD-AS-481-2012-13.csv
2012-2013,2012,AS481,04,11044963,CR EN DEPEND. DOMREMY-DE-LA-MAURICIE - CENTRE-DU-QUEBEC,03,,14,1,P03L14C01,1.0,1.0,P03L14C01,Archives\AS481\2012-2013\BD-AS-481-2012-13.csv
