jeu,exercice,epoque,deficience,groupe_age,est_total,rss,rss_nom,code_plc,effectif
effectifs_population_historique,2021-2022,nouveau,DI,Total,True,14,Lanaudière,P23L01C09,605
effectifs_population_historique,2021-2022,nouveau,DI,0 à 4 ans,False,15,Laurentides,P23L01C01,74
effectifs_population_historique,2021-2022,nouveau,DI,12 à 17 ans,False,15,Laurentides,P23L01C03,50
effectifs_population_historique,2021-2022,nouveau,DI,18 à 21 ans,False,15,Laurentides,P23L01C04,65
effectifs_population_historique,2021-2022,nouveau,DI,22 à 44 ans,False,15,Laurentides,P23L01C05,444
effectifs_population_historique,2021-2022,nouveau,DI,45 à 64 ans,False,15,Laurentides,P23L01C06,223
effectifs_population_historique,2021-2022,nouveau,DI,5 à 11 ans,False,15,Laurentides,P23L01C02,66
effectifs_population_historique,2021-2022,nouveau,DI,65 à 74 ans,False,15,Laurentides,P23L01C07,48
effectifs_population_historique,2021-2022,nouveau,DI,75 ans et plus,False,15,Laurentides,P23L01C08,9
effectifs_population_historique,2021-2022,nouveau,DI,Total,True,15,Laurentides,P23L01C09,979
effectifs_population_historique,2021-2022,nouveau,DI,0 à 4 ans,False,16,Montérégie,P23L01C01,158
effectifs_population_historique,2021-2022,nouveau,DI,12 à 17 ans,False,16,Montérégie,P23L01C03,210
effectifs_population_historique,2021-2022,nouveau,DI,18 à 21 ans,False,16,Montérégie,P23L01C04,153
effectifs_population_historique,2021-2022,nouveau,DI,22 à 44 ans,False,16,Montérégie,P23L01C05,972
effectifs_population_historique,2021-2022,nouveau,DI,45 à 64 ans,False,16,Montérégie,P23L01C06,789
effectifs_population_historique,2021-2022,nouveau,DI,5 à 11 ans,False,16,Montérégie,P23L01C02,263
effectifs_population_historique,2021-2022,nouveau,DI,65 à 74 ans,False,16,Montérégie,P23L01C07,213
effectifs_population_historique,2021-2022,nouveau,DI,75 ans et plus,False,16,Montérégie,P23L01C08,36
effectifs_population_historique,2021-2022,nouveau,DI,Total,True,16,Montérégie,P23L01C09,2794
effectifs_population_historique,2022-2023,nouveau,DI,0 à 4 ans,False,1,Bas-Saint-Laurent,P23L01C01,63
effectifs_population_historique,2022-2023,nouveau,DI,12 à 17 ans,False,1,Bas-Saint-Laurent,P23L01C03,65
effectifs_population_historique,2022-2023,nouveau,DI,18 à 21 ans,False,1,Bas-Saint-Laurent,P23L01C04,40
effectifs_population_historique,2022-2023,nouveau,DI,22 à 44 ans,False,1,Bas-Saint-Laurent,P23L01C05,202
effectifs_population_historique,2022-2023,nouveau,DI,45 à 64 ans,False,1,Bas-Saint-Laurent,P23L01C06,206
effectifs_population_historique,2022-2023,nouveau,DI,5 à 11 ans,False,1,Bas-Saint-Laurent,P23L01C02,81
effectifs_population_historique,2022-2023,nouveau,DI,65 à 74 ans,False,1,Bas-Saint-Laurent,P23L01C07,42
effectifs_population_historique,2022-2023,nouveau,DI,75 ans et plus,False,1,Bas-Saint-Laurent,P23L01C08,7
effectifs_population_historique,2022-2023,nouveau,DI,Total,True,1,Bas-Saint-Laurent,P23L01C09,706
effectifs_population_historique,2022-2023,nouveau,DI,0 à 4 ans,False,2,Saguenay–Lac-Saint-Jean,P23L01C01,77
effectifs_population_historique,2022-2023,nouveau,DI,12 à 17 ans,False,2,Saguenay–Lac-Saint-Jean,P23L01C03,43
effectifs_population_historique,2022-2023,nouveau,DI,18 à 21 ans,False,2,Saguenay–Lac-Saint-Jean,P23L01C04,50
effectifs_population_historique,2022-2023,nouveau,DI,22 à 44 ans,False,2,Saguenay–Lac-Saint-Jean,P23L01C05,310
effectifs_population_historique,2022-2023,nouveau,DI,45 à 64 ans,False,2,Saguenay–Lac-Saint-Jean,P23L01C06,296
effectifs_population_historique,2022-2023,nouveau,DI,5 à 11 ans,False,2,Saguenay–Lac-Saint-Jean,P23L01C02,78
effectifs_population_historique,2022-2023,nouveau,DI,65 à 74 ans,False,2,Saguenay–Lac-Saint-Jean,P23L01C07,88
effectifs_population_historique,2022-2023,nouveau,DI,75 ans et plus,False,2,Saguenay–Lac-Saint-Jean,P23L01C08,23
effectifs_population_historique,2022-2023,nouveau,DI,Total,True,2,Saguenay–Lac-Saint-Jean,P23L01C09,965
effectifs_population_historique,2022-2023,nouveau,DI,12 à 17 ans,False,3,Capitale-Nationale,P23L01C03,13
effectifs_population_historique,2022-2023,nouveau,DI,18 à 21 ans,False,3,Capitale-Nationale,P23L01C04,25
effectifs_population_historique,2022-2023,nouveau,DI,22 à 44 ans,False,3,Capitale-Nationale,P23L01C05,445
effectifs_population_historique,2022-2023,nouveau,DI,45 à 64 ans,False,3,Capitale-Nationale,P23L01C06,284
effectifs_population_historique,2022-2023,nouveau,DI,5 à 11 ans,False,3,Capitale-Nationale,P23L01C02,9
effectifs_population_historique,2022-2023,nouveau,DI,65 à 74 ans,False,3,Capitale-Nationale,P23L01C07,58
effectifs_population_historique,2022-2023,nouveau,DI,75 ans et plus,False,3,Capitale-Nationale,P23L01C08,21
effectifs_population_historique,2022-2023,nouveau,DI,Total,True,3,Capitale-Nationale,P23L01C09,855
effectifs_population_historique,2022-2023,nouveau,DI,0 à 4 ans,False,4,Mauricie et Centre-du-Québec,P23L01C01,87
effectifs_population_historique,2022-2023,nouveau,DI,12 à 17 ans,False,4,Mauricie et Centre-du-Québec,P23L01C03,101
effectifs_population_historique,2022-2023,nouveau,DI,18 à 21 ans,False,4,Mauricie et Centre-du-Québec,P23L01C04,92
effectifs_population_historique,2022-2023,nouveau,DI,22 à 44 ans,False,4,Mauricie et Centre-du-Québec,P23L01C05,589
effectifs_population_historique,2022-2023,nouveau,DI,45 à 64 ans,False,4,Mauricie et Centre-du-Québec,P23L01C06,347
effectifs_population_historique,2022-2023,nouveau,DI,5 à 11 ans,False,4,Mauricie et Centre-du-Québec,P23L01C02,130
effectifs_population_historique,2022-2023,nouveau,DI,65 à 74 ans,False,4,Mauricie et Centre-du-Québec,P23L01C07,37
effectifs_population_historique,2022-2023,nouveau,DI,75 ans et plus,False,4,Mauricie et Centre-du-Québec,P23L01C08,14
effectifs_population_historique,2022-2023,nouveau,DI,Total,True,4,Mauricie et Centre-du-Québec,P23L01C09,1397
effectifs_population_historique,2022-2023,nouveau,DI,0 à 4 ans,False,5,Estrie,P23L01C01,0
effectifs_population_historique,2022-2023,nouveau,DI,12 à 17 ans,False,5,Estrie,P23L01C03,45
effectifs_population_historique,2022-2023,nouveau,DI,18 à 21 ans,False,5,Estrie,P23L01C04,41
effectifs_population_historique,2022-2023,nouveau,DI,22 à 44 ans,False,5,Estrie,P23L01C05,321
effectifs_population_historique,2022-2023,nouveau,DI,45 à 64 ans,False,5,Estrie,P23L01C06,228
effectifs_population_historique,2022-2023,nouveau,DI,5 à 11 ans,False,5,Estrie,P23L01C02,26
effectifs_population_historique,2022-2023,nouveau,DI,65 à 74 ans,False,5,Estrie,P23L01C07,44
effectifs_population_historique,2022-2023,nouveau,DI,75 ans et plus,False,5,Estrie,P23L01C08,2
effectifs_population_historique,2022-2023,nouveau,DI,Total,True,5,Estrie,P23L01C09,707
effectifs_population_historique,2022-2023,nouveau,DI,0 à 4 ans,False,6,Montréal,P23L01C01,177
effectifs_population_historique,2022-2023,nouveau,DI,12 à 17 ans,False,6,Montréal,P23L01C03,221
effectifs_population_historique,2022-2023,nouveau,DI,18 à 21 ans,False,6,Montréal,P23L01C04,188
effectifs_population_historique,2022-2023,nouveau,DI,22 à 44 ans,False,6,Montréal,P23L01C05,1580
effectifs_population_historique,2022-2023,nouveau,DI,45 à 64 ans,False,6,Montréal,P23L01C06,1330
effectifs_population_historique,2022-2023,nouveau,DI,5 à 11 ans,False,6,Montréal,P23L01C02,267
effectifs_population_historique,2022-2023,nouveau,DI,65 à 74 ans,False,6,Montréal,P23L01C07,348
effectifs_population_historique,2022-2023,nouveau,DI,75 ans et plus,False,6,Montréal,P23L01C08,77
effectifs_population_historique,2022-2023,nouveau,DI,Total,True,6,Montréal,P23L01C09,4188
effectifs_population_historique,2022-2023,nouveau,DI,0 à 4 ans,False,7,Outaouais,P23L01C01,86
effectifs_population_historique,2022-2023,nouveau,DI,12 à 17 ans,False,7,Outaouais,P23L01C03,51
effectifs_population_historique,2022-2023,nouveau,DI,18 à 21 ans,False,7,Outaouais,P23L01C04,46
effectifs_population_historique,2022-2023,nouveau,DI,22 à 44 ans,False,7,Outaouais,P23L01C05,186
effectifs_population_historique,2022-2023,nouveau,DI,45 à 64 ans,False,7,Outaouais,P23L01C06,97
effectifs_population_historique,2022-2023,nouveau,DI,5 à 11 ans,False,7,Outaouais,P23L01C02,94
effectifs_population_historique,2022-2023,nouveau,DI,65 à 74 ans,False,7,Outaouais,P23L01C07,11
effectifs_population_historique,2022-2023,nouveau,DI,75 ans et plus,False,7,Outaouais,P23L01C08,2
effectifs_population_historique,2022-2023,nouveau,DI,Total,True,7,Outaouais,P23L01C09,573
effectifs_population_historique,2022-2023,nouveau,DI,0 à 4 ans,False,8,Abitibi-Témiscamingue,P23L01C01,29
effectifs_population_historique,2022-2023,nouveau,DI,12 à 17 ans,False,8,Abitibi-Témiscamingue,P23L01C03,48
effectifs_population_historique,2022-2023,nouveau,DI,18 à 21 ans,False,8,Abitibi-Témiscamingue,P23L01C04,31
effectifs_population_historique,2022-2023,nouveau,DI,22 à 44 ans,False,8,Abitibi-Témiscamingue,P23L01C05,179
effectifs_population_historique,2022-2023,nouveau,DI,45 à 64 ans,False,8,Abitibi-Témiscamingue,P23L01C06,153
effectifs_population_historique,2022-2023,nouveau,DI,5 à 11 ans,False,8,Abitibi-Témiscamingue,P23L01C02,65
effectifs_population_historique,2022-2023,nouveau,DI,65 à 74 ans,False,8,Abitibi-Témiscamingue,P23L01C07,36
effectifs_population_historique,2022-2023,nouveau,DI,75 ans et plus,False,8,Abitibi-Témiscamingue,P23L01C08,5
effectifs_population_historique,2022-2023,nouveau,DI,Total,True,8,Abitibi-Témiscamingue,P23L01C09,546
effectifs_population_historique,2022-2023,nouveau,DI,0 à 4 ans,False,9,Côte-Nord,P23L01C01,14
effectifs_population_historique,2022-2023,nouveau,DI,12 à 17 ans,False,9,Côte-Nord,P23L01C03,8
effectifs_population_historique,2022-2023,nouveau,DI,18 à 21 ans,False,9,Côte-Nord,P23L01C04,4
effectifs_population_historique,2022-2023,nouveau,DI,22 à 44 ans,False,9,Côte-Nord,P23L01C05,54
effectifs_population_historique,2022-2023,nouveau,DI,45 à 64 ans,False,9,Côte-Nord,P23L01C06,92
effectifs_population_historique,2022-2023,nouveau,DI,5 à 11 ans,False,9,Côte-Nord,P23L01C02,26
effectifs_population_historique,2022-2023,nouveau,DI,65 à 74 ans,False,9,Côte-Nord,P23L01C07,22
effectifs_population_historique,2022-2023,nouveau,DI,75 ans et plus,False,9,Côte-Nord,P23L01C08,3
effectifs_population_historique,2022-2023,nouveau,DI,Total,True,9,Côte-Nord,P23L01C09,223
effectifs_population_historique,2022-2023,nouveau,DI,0 à 4 ans,False,11,Gaspésie–Îles-de-la-Madeleine,P23L01C01,2
effectifs_population_historique,2022-2023,nouveau,DI,12 à 17 ans,False,11,Gaspésie–Îles-de-la-Madeleine,P23L01C03,26
effectifs_population_historique,2022-2023,nouveau,DI,18 à 21 ans,False,11,Gaspésie–Îles-de-la-Madeleine,P23L01C04,11
effectifs_population_historique,2022-2023,nouveau,DI,22 à 44 ans,False,11,Gaspésie–Îles-de-la-Madeleine,P23L01C05,35
effectifs_population_historique,2022-2023,nouveau,DI,45 à 64 ans,False,11,Gaspésie–Îles-de-la-Madeleine,P23L01C06,45
effectifs_population_historique,2022-2023,nouveau,DI,5 à 11 ans,False,11,Gaspésie–Îles-de-la-Madeleine,P23L01C02,15
effectifs_population_historique,2022-2023,nouveau,DI,65 à 74 ans,False,11,Gaspésie–Îles-de-la-Madeleine,P23L01C07,11
effectifs_population_historique,2022-2023,nouveau,DI,75 ans et plus,False,11,Gaspésie–Îles-de-la-Madeleine,P23L01C08,2
effectifs_population_historique,2022-2023,nouveau,DI,Total,True,11,Gaspésie–Îles-de-la-Madeleine,P23L01C09,147
effectifs_population_historique,2022-2023,nouveau,DI,0 à 4 ans,False,12,Chaudière-Appalaches,P23L01C01,92
effectifs_population_historique,2022-2023,nouveau,DI,12 à 17 ans,False,12,Chaudière-Appalaches,P23L01C03,79
effectifs_population_historique,2022-2023,nouveau,DI,18 à 21 ans,False,12,Chaudière-Appalaches,P23L01C04,79
effectifs_population_historique,2022-2023,nouveau,DI,22 à 44 ans,False,12,Chaudière-Appalaches,P23L01C05,434
effectifs_population_historique,2022-2023,nouveau,DI,45 à 64 ans,False,12,Chaudière-Appalaches,P23L01C06,274
effectifs_population_historique,2022-2023,nouveau,DI,5 à 11 ans,False,12,Chaudière-Appalaches,P23L01C02,114
effectifs_population_historique,2022-2023,nouveau,DI,65 à 74 ans,False,12,Chaudière-Appalaches,P23L01C07,63
effectifs_population_historique,2022-2023,nouveau,DI,75 ans et plus,False,12,Chaudière-Appalaches,P23L01C08,19
effectifs_population_historique,2022-2023,nouveau,DI,Total,True,12,Chaudière-Appalaches,P23L01C09,1154
effectifs_population_historique,2022-2023,nouveau,DI,0 à 4 ans,False,13,Laval,P23L01C01,47
effectifs_population_historique,2022-2023,nouveau,DI,12 à 17 ans,False,13,Laval,P23L01C03,50
effectifs_population_historique,2022-2023,nouveau,DI,18 à 21 ans,False,13,Laval,P23L01C04,46
effectifs_population_historique,2022-2023,nouveau,DI,22 à 44 ans,False,13,Laval,P23L01C05,157
effectifs_population_historique,2022-2023,nouveau,DI,45 à 64 ans,False,13,Laval,P23L01C06,108
effectifs_population_historique,2022-2023,nouveau,DI,5 à 11 ans,False,13,Laval,P23L01C02,58
effectifs_population_historique,2022-2023,nouveau,DI,65 à 74 ans,False,13,Laval,P23L01C07,23
effectifs_population_historique,2022-2023,nouveau,DI,75 ans et plus,False,13,Laval,P23L01C08,9
effectifs_population_historique,2022-2023,nouveau,DI,Total,True,13,Laval,P23L01C09,498
effectifs_population_historique,2022-2023,nouveau,DI,0 à 4 ans,False,14,Lanaudière,P23L01C01,80
effectifs_population_historique,2022-2023,nouveau,DI,12 à 17 ans,False,14,Lanaudière,P23L01C03,76
effectifs_population_historique,2022-2023,nouveau,DI,18 à 21 ans,False,14,Lanaudière,P23L01C04,53
effectifs_population_historique,2022-2023,nouveau,DI,22 à 44 ans,False,14,Lanaudière,P23L01C05,254
effectifs_population_historique,2022-2023,nouveau,DI,45 à 64 ans,False,14,Lanaudière,P23L01C06,91
effectifs_population_historique,2022-2023,nouveau,DI,5 à 11 ans,False,14,Lanaudière,P23L01C02,86
effectifs_population_historique,2022-2023,nouveau,DI,65 à 74 ans,False,14,Lanaudière,P23L01C07,25
effectifs_population_historique,2022-2023,nouveau,DI,75 ans et plus,False,14,Lanaudière,P23L01C08,4
effectifs_population_historique,2022-2023,nouveau,DI,Total,True,14,Lanaudière,P23L01C09,669
effectifs_population_historique,2022-2023,nouveau,DI,0 à 4 ans,False,15,Laurentides,P23L01C01,81
effectifs_population_historique,2022-2023,nouveau,DI,12 à 17 ans,False,15,Laurentides,P23L01C03,38
effectifs_population_historique,2022-2023,nouveau,DI,18 à 21 ans,False,15,Laurentides,P23L01C04,59
effectifs_population_historique,2022-2023,nouveau,DI,22 à 44 ans,False,15,Laurentides,P23L01C05,383
effectifs_population_historique,2022-2023,nouveau,DI,45 à 64 ans,False,15,Laurentides,P23L01C06,198
effectifs_population_historique,2022-2023,nouveau,DI,5 à 11 ans,False,15,Laurentides,P23L01C02,62
effectifs_population_historique,2022-2023,nouveau,DI,65 à 74 ans,False,15,Laurentides,P23L01C07,34
effectifs_population_historique,2022-2023,nouveau,DI,75 ans et plus,False,15,Laurentides,P23L01C08,7
effectifs_population_historique,2022-2023,nouveau,DI,Total,True,15,Laurentides,P23L01C09,862
effectifs_population_historique,2022-2023,nouveau,DI,0 à 4 ans,False,16,Montérégie,P23L01C01,167
effectifs_population_historique,2022-2023,nouveau,DI,12 à 17 ans,False,16,Montérégie,P23L01C03,237
effectifs_population_historique,2022-2023,nouveau,DI,18 à 21 ans,False,16,Montérégie,P23L01C04,144
effectifs_population_historique,2022-2023,nouveau,DI,22 à 44 ans,False,16,Montérégie,P23L01C05,948
effectifs_population_historique,2022-2023,nouveau,DI,45 à 64 ans,False,16,Montérégie,P23L01C06,773
effectifs_population_historique,2022-2023,nouveau,DI,5 à 11 ans,False,16,Montérégie,P23L01C02,258
effectifs_population_historique,2022-2023,nouveau,DI,65 à 74 ans,False,16,Montérégie,P23L01C07,209
effectifs_population_historique,2022-2023,nouveau,DI,75 ans et plus,False,16,Montérégie,P23L01C08,37
effectifs_population_historique,2022-2023,nouveau,DI,Total,True,16,Montérégie,P23L01C09,2773
effectifs_population_historique,2010-2011,ancien,TSA,0 à 4 ans,False,1,Bas-Saint-Laurent,P04BL08C01,25
effectifs_population_historique,2010-2011,ancien,TSA,18 à 21 ans,False,1,Bas-Saint-Laurent,P04BL08C03,31
effectifs_population_historique,2010-2011,ancien,TSA,22 à 44 ans,False,1,Bas-Saint-Laurent,P04BL08C04,61
effectifs_population_historique,2010-2011,ancien,TSA,45 à 64 ans,False,1,Bas-Saint-Laurent,P04BL08C05,14
effectifs_population_historique,2010-2011,ancien,TSA,5 à 17 ans,False,1,Bas-Saint-Laurent,P04BL08C02,119
effectifs_population_historique,2010-2011,ancien,TSA,Total,True,1,Bas-Saint-Laurent,P04BL08C07,250
effectifs_population_historique,2010-2011,ancien,TSA,0 à 4 ans,False,2,Saguenay–Lac-Saint-Jean,P04BL08C01,33
effectifs_population_historique,2010-2011,ancien,TSA,18 à 21 ans,False,2,Saguenay–Lac-Saint-Jean,P04BL08C03,26
effectifs_population_historique,2010-2011,ancien,TSA,22 à 44 ans,False,2,Saguenay–Lac-Saint-Jean,P04BL08C04,47
effectifs_population_historique,2010-2011,ancien,TSA,45 à 64 ans,False,2,Saguenay–Lac-Saint-Jean,P04BL08C05,10
effectifs_population_historique,2010-2011,ancien,TSA,5 à 17 ans,False,2,Saguenay–Lac-Saint-Jean,P04BL08C02,158
effectifs_population_historique,2010-2011,ancien,TSA,65 ans et plus,False,2,Saguenay–Lac-Saint-Jean,P04BL08C06,0
effectifs_population_historique,2010-2011,ancien,TSA,Total,True,2,Saguenay–Lac-Saint-Jean,P04BL08C07,274
effectifs_population_historique,2010-2011,ancien,TSA,0 à 4 ans,False,3,Capitale-Nationale,P04BL08C01,81
effectifs_population_historique,2010-2011,ancien,TSA,18 à 21 ans,False,3,Capitale-Nationale,P04BL08C03,52
effectifs_population_historique,2010-2011,ancien,TSA,22 à 44 ans,False,3,Capitale-Nationale,P04BL08C04,153
effectifs_population_historique,2010-2011,ancien,TSA,45 à 64 ans,False,3,Capitale-Nationale,P04BL08C05,44
effectifs_population_historique,2010-2011,ancien,TSA,5 à 17 ans,False,3,Capitale-Nationale,P04BL08C02,321
effectifs_population_historique,2010-2011,ancien,TSA,65 ans et plus,False,3,Capitale-Nationale,P04BL08C06,1
effectifs_population_historique,2010-2011,ancien,TSA,Total,True,3,Capitale-Nationale,P04BL08C07,652
effectifs_population_historique,2010-2011,ancien,TSA,0 à 4 ans,False,4,Mauricie et Centre-du-Québec,P04BL08C01,42
effectifs_population_historique,2010-2011,ancien,TSA,18 à 21 ans,False,4,Mauricie et Centre-du-Québec,P04BL08C03,44
effectifs_population_historique,2010-2011,ancien,TSA,22 à 44 ans,False,4,Mauricie et Centre-du-Québec,P04BL08C04,85
effectifs_population_historique,2010-2011,ancien,TSA,45 à 64 ans,False,4,Mauricie et Centre-du-Québec,P04BL08C05,15
effectifs_population_historique,2010-2011,ancien,TSA,5 à 17 ans,False,4,Mauricie et Centre-du-Québec,P04BL08C02,301
effectifs_population_historique,2010-2011,ancien,TSA,65 ans et plus,False,4,Mauricie et Centre-du-Québec,P04BL08C06,2
effectifs_population_historique,2010-2011,ancien,TSA,Total,True,4,Mauricie et Centre-du-Québec,P04BL08C07,489
effectifs_population_historique,2010-2011,ancien,TSA,0 à 4 ans,False,5,Estrie,P04BL08C01,16
effectifs_population_historique,2010-2011,ancien,TSA,18 à 21 ans,False,5,Estrie,P04BL08C03,21
effectifs_population_historique,2010-2011,ancien,TSA,22 à 44 ans,False,5,Estrie,P04BL08C04,40
effectifs_population_historique,2010-2011,ancien,TSA,45 à 64 ans,False,5,Estrie,P04BL08C05,13
effectifs_population_historique,2010-2011,ancien,TSA,5 à 17 ans,False,5,Estrie,P04BL08C02,113
effectifs_population_historique,2010-2011,ancien,TSA,65 ans et plus,False,5,Estrie,P04BL08C06,0
effectifs_population_historique,2010-2011,ancien,TSA,Total,True,5,Estrie,P04BL08C07,203
effectifs_population_historique,2010-2011,ancien,TSA,0 à 4 ans,False,6,Montréal,P04BL08C01,216
effectifs_population_historique,2010-2011,ancien,TSA,18 à 21 ans,False,6,Montréal,P04BL08C03,127
effectifs_population_historique,2010-2011,ancien,TSA,22 à 44 ans,False,6,Montréal,P04BL08C04,386
effectifs_population_historique,2010-2011,ancien,TSA,45 à 64 ans,False,6,Montréal,P04BL08C05,154
effectifs_population_historique,2010-2011,ancien,TSA,5 à 17 ans,False,6,Montréal,P04BL08C02,1181
effectifs_population_historique,2010-2011,ancien,TSA,65 ans et plus,False,6,Montréal,P04BL08C06,2
effectifs_population_historique,2010-2011,ancien,TSA,Total,True,6,Montréal,P04BL08C07,2066
effectifs_population_historique,2010-2011,ancien,TSA,0 à 4 ans,False,7,Outaouais,P04BL08C01,27
effectifs_population_historique,2010-2011,ancien,TSA,18 à 21 ans,False,7,Outaouais,P04BL08C03,12
effectifs_population_historique,2010-2011,ancien,TSA,22 à 44 ans,False,7,Outaouais,P04BL08C04,29
effectifs_population_historique,2010-2011,ancien,TSA,45 à 64 ans,False,7,Outaouais,P04BL08C05,3
effectifs_population_historique,2010-2011,ancien,TSA,5 à 17 ans,False,7,Outaouais,P04BL08C02,140
effectifs_population_historique,2010-2011,ancien,TSA,Total,True,7,Outaouais,P04BL08C07,211
effectifs_population_historique,2010-2011,ancien,TSA,0 à 4 ans,False,8,Abitibi-Témiscamingue,P04BL08C01,17
effectifs_population_historique,2010-2011,ancien,TSA,18 à 21 ans,False,8,Abitibi-Témiscamingue,P04BL08C03,7
effectifs_population_historique,2010-2011,ancien,TSA,22 à 44 ans,False,8,Abitibi-Témiscamingue,P04BL08C04,14
effectifs_population_historique,2010-2011,ancien,TSA,45 à 64 ans,False,8,Abitibi-Témiscamingue,P04BL08C05,3
effectifs_population_historique,2010-2011,ancien,TSA,5 à 17 ans,False,8,Abitibi-Témiscamingue,P04BL08C02,89
effectifs_population_historique,2010-2011,ancien,TSA,Total,True,8,Abitibi-Témiscamingue,P04BL08C07,130
effectifs_population_historique,2010-2011,ancien,TSA,0 à 4 ans,False,9,Côte-Nord,P04BL08C01,8
effectifs_population_historique,2010-2011,ancien,TSA,18 à 21 ans,False,9,Côte-Nord,P04BL08C03,7
effectifs_population_historique,2010-2011,ancien,TSA,22 à 44 ans,False,9,Côte-Nord,P04BL08C04,10
effectifs_population_historique,2010-2011,ancien,TSA,45 à 64 ans,False,9,Côte-Nord,P04BL08C05,0
effectifs_population_historique,2010-2011,ancien,TSA,5 à 17 ans,False,9,Côte-Nord,P04BL08C02,75
effectifs_population_historique,2010-2011,ancien,TSA,65 ans et plus,False,9,Côte-Nord,P04BL08C06,0
effectifs_population_historique,2010-2011,ancien,TSA,Total,True,9,Côte-Nord,P04BL08C07,100
effectifs_population_historique,2010-2011,ancien,TSA,0 à 4 ans,False,11,Gaspésie–Îles-de-la-Madeleine,P04BL08C01,10
effectifs_population_historique,2010-2011,ancien,TSA,18 à 21 ans,False,11,Gaspésie–Îles-de-la-Madeleine,P04BL08C03,12
effectifs_population_historique,2010-2011,ancien,TSA,22 à 44 ans,False,11,Gaspésie–Îles-de-la-Madeleine,P04BL08C04,24
effectifs_population_historique,2010-2011,ancien,TSA,45 à 64 ans,False,11,Gaspésie–Îles-de-la-Madeleine,P04BL08C05,8
effectifs_population_historique,2010-2011,ancien,TSA,5 à 17 ans,False,11,Gaspésie–Îles-de-la-Madeleine,P04BL08C02,65
effectifs_population_historique,2010-2011,ancien,TSA,65 ans et plus,False,11,Gaspésie–Îles-de-la-Madeleine,P04BL08C06,1
effectifs_population_historique,2010-2011,ancien,TSA,Total,True,11,Gaspésie–Îles-de-la-Madeleine,P04BL08C07,120
effectifs_population_historique,2010-2011,ancien,TSA,0 à 4 ans,False,12,Chaudière-Appalaches,P04BL08C01,50
effectifs_population_historique,2010-2011,ancien,TSA,18 à 21 ans,False,12,Chaudière-Appalaches,P04BL08C03,30
effectifs_population_historique,2010-2011,ancien,TSA,22 à 44 ans,False,12,Chaudière-Appalaches,P04BL08C04,46
effectifs_population_historique,2010-2011,ancien,TSA,45 à 64 ans,False,12,Chaudière-Appalaches,P04BL08C05,7
effectifs_population_historique,2010-2011,ancien,TSA,5 à 17 ans,False,12,Chaudière-Appalaches,P04BL08C02,218
effectifs_population_historique,2010-2011,ancien,TSA,Total,True,12,Chaudière-Appalaches,P04BL08C07,351
effectifs_population_historique,2010-2011,ancien,TSA,0 à 4 ans,False,13,Laval,P04BL08C01,75
effectifs_population_historique,2010-2011,ancien,TSA,18 à 21 ans,False,13,Laval,P04BL08C03,45
effectifs_population_historique,2010-2011,ancien,TSA,22 à 44 ans,False,13,Laval,P04BL08C04,61
effectifs_population_historique,2010-2011,ancien,TSA,45 à 64 ans,False,13,Laval,P04BL08C05,12
effectifs_population_historique,2010-2011,ancien,TSA,5 à 17 ans,False,13,Laval,P04BL08C02,374
effectifs_population_historique,2010-2011,ancien,TSA,65 ans et plus,False,13,Laval,P04BL08C06,2
effectifs_population_historique,2010-2011,ancien,TSA,Total,True,13,Laval,P04BL08C07,569
effectifs_population_historique,2010-2011,ancien,TSA,0 à 4 ans,False,14,Lanaudière,P04BL08C01,63
effectifs_population_historique,2010-2011,ancien,TSA,18 à 21 ans,False,14,Lanaudière,P04BL08C03,8
effectifs_population_historique,2010-2011,ancien,TSA,22 à 44 ans,False,14,Lanaudière,P04BL08C04,3
effectifs_population_historique,2010-2011,ancien,TSA,45 à 64 ans,False,14,Lanaudière,P04BL08C05,0
effectifs_population_historique,2010-2011,ancien,TSA,5 à 17 ans,False,14,Lanaudière,P04BL08C02,161
effectifs_population_historique,2010-2011,ancien,TSA,65 ans et plus,False,14,Lanaudière,P04BL08C06,0
effectifs_population_historique,2010-2011,ancien,TSA,Total,True,14,Lanaudière,P04BL08C07,235
effectifs_population_historique,2010-2011,ancien,TSA,0 à 4 ans,False,15,Laurentides,P04BL08C01,83
effectifs_population_historique,2010-2011,ancien,TSA,18 à 21 ans,False,15,Laurentides,P04BL08C03,56
effectifs_population_historique,2010-2011,ancien,TSA,22 à 44 ans,False,15,Laurentides,P04BL08C04,56
effectifs_population_historique,2010-2011,ancien,TSA,45 à 64 ans,False,15,Laurentides,P04BL08C05,10
effectifs_population_historique,2010-2011,ancien,TSA,5 à 17 ans,False,15,Laurentides,P04BL08C02,370
effectifs_population_historique,2010-2011,ancien,TSA,Total,True,15,Laurentides,P04BL08C07,575
effectifs_population_historique,2010-2011,ancien,TSA,0 à 4 ans,False,16,Montérégie,P04BL08C01,417
effectifs_population_historique,2010-2011,ancien,TSA,18 à 21 ans,False,16,Montérégie,P04BL08C03,144
effectifs_population_historique,2010-2011,ancien,TSA,22 à 44 ans,False,16,Montérégie,P04BL08C04,200
effectifs_population_historique,2010-2011,ancien,TSA,45 à 64 ans,False,16,Montérégie,P04BL08C05,37
effectifs_population_historique,2010-2011,ancien,TSA,5 à 17 ans,False,16,Montérégie,P04BL08C02,1616
effectifs_population_historique,2010-2011,ancien,TSA,Total,True,16,Montérégie,P04BL08C07,2414
