Annee,NomEtablissement,SousPage,Ligne,Colonne,Chiffre
2012-2013,CRDITED DU SAGUENAY - LAC-SAINT-JEAN,0,11,4,0.0
2012-2013,CRDITED DU SAGUENAY - LAC-SAINT-JEAN,0,11,5,15.0
2012-2013,CRDITED DU SAGUENAY - LAC-SAINT-JEAN,0,11,6,0.0
2012-2013,CRDITED DU SAGUENAY - LAC-SAINT-JEAN,0,11,7,0.0
2012-2013,CRDITED DU SAGUENAY - LAC-SAINT-JEAN,0,12,1,55597470.0
2012-2013,CRDITED DU SAGUENAY - LAC-SAINT-JEAN,0,12,2,0.0
2012-2013,CRDITED DU SAGUENAY - LAC-SAINT-JEAN,0,12,3,0.0
2012-2013,CRDITED DU SAGUENAY - LAC-SAINT-JEAN,0,12,4,20.0
2012-2013,CRDITED DU SAGUENAY - LAC-SAINT-JEAN,0,12,5,15.0
2012-2013,CRDITED DU SAGUENAY - LAC-SAINT-JEAN,0,12,6,0.0
2012-2013,CRDITED DU SAGUENAY - LAC-SAINT-JEAN,0,12,7,0.0
2012-2013,CRDITED DU SAGUENAY - LAC-SAINT-JEAN,0,13,1,51230738.0
2012-2013,CRDITED DU SAGUENAY - LAC-SAINT-JEAN,0,13,2,0.0
2012-2013,CRDITED DU SAGUENAY - LAC-SAINT-JEAN,0,13,3,0.0
2012-2013,CRDITED DU SAGUENAY - LAC-SAINT-JEAN,0,13,4,45.0
2012-2013,CRDITED DU SAGUENAY - LAC-SAINT-JEAN,0,13,5,20.0
2012-2013,CRDITED DU SAGUENAY - LAC-SAINT-JEAN,0,13,6,0.0
2012-2013,CRDITED DU SAGUENAY - LAC-SAINT-JEAN,0,13,7,0.0
2012-2013,CRDITED DU SAGUENAY - LAC-SAINT-JEAN,0,14,1,55597595.0
2012-2013,CRDITED DU SAGUENAY - LAC-SAINT-JEAN,0,14,2,0.0
2012-2013,CRDITED DU SAGUENAY - LAC-SAINT-JEAN,0,14,3,0.0
2012-2013,CRDITED DU SAGUENAY - LAC-SAINT-JEAN,0,14,4,10.0
2012-2013,CRDITED DU SAGUENAY - LAC-SAINT-JEAN,0,14,5,10.0
2012-2013,CRDITED DU SAGUENAY - LAC-SAINT-JEAN,0,14,6,0.0
2012-2013,CRDITED DU SAGUENAY - LAC-SAINT-JEAN,0,14,7,0.0
2012-2013,CRDITED DU SAGUENAY - LAC-SAINT-JEAN,0,15,1,51232726.0
2012-2013,CRDITED DU SAGUENAY - LAC-SAINT-JEAN,0,15,2,0.0
2012-2013,CRDITED DU SAGUENAY - LAC-SAINT-JEAN,0,15,3,0.0
2012-2013,CRDITED DU SAGUENAY - LAC-SAINT-JEAN,0,15,4,0.0
2012-2013,CRDITED DU SAGUENAY - LAC-SAINT-JEAN,0,15,5,25.0
2012-2013,CRDITED DU SAGUENAY - LAC-SAINT-JEAN,0,15,6,0.0
2012-2013,CRDITED DU SAGUENAY - LAC-SAINT-JEAN,0,15,7,0.0
2012-2013,CRDITED DU SAGUENAY - LAC-SAINT-JEAN,0,16,1,51230712.0
2012-2013,CRDITED DU SAGUENAY - LAC-SAINT-JEAN,0,16,2,0.0
2012-2013,CRDITED DU SAGUENAY - LAC-SAINT-JEAN,0,16,3,0.0
2012-2013,CRDITED DU SAGUENAY - LAC-SAINT-JEAN,0,16,4,0.0
2012-2013,CRDITED DU SAGUENAY - LAC-SAINT-JEAN,0,16,5,15.0
2012-2013,CRDITED DU SAGUENAY - LAC-SAINT-JEAN,0,16,6,0.0
2012-2013,CRDITED DU SAGUENAY - LAC-SAINT-JEAN,0,16,7,0.0
2012-2013,CRDITED DU SAGUENAY - LAC-SAINT-JEAN,0,17,1,55597561.0
2012-2013,CRDITED DU SAGUENAY - LAC-SAINT-JEAN,0,17,2,0.0
2012-2013,CRDITED DU SAGUENAY - LAC-SAINT-JEAN,0,17,3,0.0
2012-2013,CRDITED DU SAGUENAY - LAC-SAINT-JEAN,0,17,4,15.0
2012-2013,CRDITED DU SAGUENAY - LAC-SAINT-JEAN,0,17,5,15.0
2012-2013,CRDITED DU SAGUENAY - LAC-SAINT-JEAN,0,17,6,0.0
2012-2013,CRDITED DU SAGUENAY - LAC-SAINT-JEAN,0,17,7,0.0
2012-2013,CRDITED DU SAGUENAY - LAC-SAINT-JEAN,0,18,1,55601157.0
2012-2013,CRDITED DU SAGUENAY - LAC-SAINT-JEAN,0,18,2,0.0
2012-2013,CRDITED DU SAGUENAY - LAC-SAINT-JEAN,0,18,3,0.0
2012-2013,CRDITED DU SAGUENAY - LAC-SAINT-JEAN,0,18,4,20.0
2012-2013,CRDITED DU SAGUENAY - LAC-SAINT-JEAN,0,18,5,0.0
2012-2013,CRDITED DU SAGUENAY - LAC-SAINT-JEAN,0,18,6,0.0
2012-2013,CRDITED DU SAGUENAY - LAC-SAINT-JEAN,0,18,7,0.0
2012-2013,CRDITED DU SAGUENAY - LAC-SAINT-JEAN,0,26,2,0.0
2012-2013,CRDITED DU SAGUENAY - LAC-SAINT-JEAN,0,26,3,0.0
2012-2013,CRDITED DU SAGUENAY - LAC-SAINT-JEAN,0,26,4,343.0
2012-2013,CRDITED DU SAGUENAY - LAC-SAINT-JEAN,0,26,5,229.0
2012-2013,CRDITED DU SAGUENAY - LAC-SAINT-JEAN,0,26,6,0.0
2012-2013,CSSS DE CHARLEVOIX,0,1,1,51228716.0
2012-2013,CSSS DE CHARLEVOIX,0,1,2,0.0
2012-2013,CSSS DE CHARLEVOIX,0,1,3,0.0
2012-2013,CSSS DE CHARLEVOIX,0,1,4,20.0
2012-2013,CSSS DE CHARLEVOIX,0,1,5,106.0
2012-2013,CSSS DE CHARLEVOIX,0,1,6,0.0
2012-2013,CSSS DE CHARLEVOIX,0,1,7,0.0
2012-2013,CSSS DE CHARLEVOIX,0,2,1,51221851.0
2012-2013,CSSS DE CHARLEVOIX,0,2,2,0.0
2012-2013,CSSS DE CHARLEVOIX,0,2,3,0.0
2012-2013,CSSS DE CHARLEVOIX,0,2,4,10.0
2012-2013,CSSS DE CHARLEVOIX,0,2,5,15.0
2012-2013,CSSS DE CHARLEVOIX,0,2,6,0.0
2012-2013,CSSS DE CHARLEVOIX,0,2,7,0.0
2012-2013,CSSS DE CHARLEVOIX,0,3,1,51221844.0
2012-2013,CSSS DE CHARLEVOIX,0,3,2,0.0
2012-2013,CSSS DE CHARLEVOIX,0,3,3,0.0
2012-2013,CSSS DE CHARLEVOIX,0,3,4,10.0
2012-2013,CSSS DE CHARLEVOIX,0,3,5,25.0
2012-2013,CSSS DE CHARLEVOIX,0,3,6,0.0
2012-2013,CSSS DE CHARLEVOIX,0,3,7,0.0
2012-2013,CSSS DE CHARLEVOIX,0,4,1,51230845.0
2012-2013,CSSS DE CHARLEVOIX,0,4,2,0.0
2012-2013,CSSS DE CHARLEVOIX,0,4,3,0.0
2012-2013,CSSS DE CHARLEVOIX,0,4,4,10.0
2012-2013,CSSS DE CHARLEVOIX,0,4,5,10.0
2012-2013,CSSS DE CHARLEVOIX,0,4,6,0.0
2012-2013,CSSS DE CHARLEVOIX,0,4,7,0.0
2012-2013,CSSS DE CHARLEVOIX,0,5,1,51230878.0
2012-2013,CSSS DE CHARLEVOIX,0,5,2,0.0
2012-2013,CSSS DE CHARLEVOIX,0,5,3,0.0
2012-2013,CSSS DE CHARLEVOIX,0,5,4,0.0
2012-2013,CSSS DE CHARLEVOIX,0,5,5,35.0
2012-2013,CSSS DE CHARLEVOIX,0,5,6,0.0
2012-2013,CSSS DE CHARLEVOIX,0,5,7,0.0
2012-2013,CSSS DE CHARLEVOIX,0,6,1,54000419.0
2012-2013,CSSS DE CHARLEVOIX,0,6,2,0.0
2012-2013,CSSS DE CHARLEVOIX,0,6,3,0.0
2012-2013,CSSS DE CHARLEVOIX,0,6,4,10.0
2012-2013,CSSS DE CHARLEVOIX,0,6,5,30.0
2012-2013,CSSS DE CHARLEVOIX,0,6,6,0.0
2012-2013,CSSS DE CHARLEVOIX,0,6,7,0.0
2012-2013,CSSS DE CHARLEVOIX,0,7,1,55464895.0
2012-2013,CSSS DE CHARLEVOIX,0,7,2,0.0
2012-2013,CSSS DE CHARLEVOIX,0,7,3,0.0
2012-2013,CSSS DE CHARLEVOIX,0,7,4,13.0
2012-2013,CSSS DE CHARLEVOIX,0,7,5,13.0
2012-2013,CSSS DE CHARLEVOIX,0,7,6,0.0
2012-2013,CSSS DE CHARLEVOIX,0,7,7,0.0
2012-2013,CSSS DE CHARLEVOIX,0,8,1,51233807.0
2012-2013,CSSS DE CHARLEVOIX,0,8,2,0.0
2012-2013,CSSS DE CHARLEVOIX,0,8,3,0.0
2012-2013,CSSS DE CHARLEVOIX,0,8,4,20.0
2012-2013,CSSS DE CHARLEVOIX,0,8,5,0.0
2012-2013,CSSS DE CHARLEVOIX,0,8,6,0.0
2012-2013,CSSS DE CHARLEVOIX,0,8,7,0.0
2012-2013,CSSS DE CHARLEVOIX,0,9,1,0.0
2012-2013,CSSS DE CHARLEVOIX,0,9,2,0.0
2012-2013,CSSS DE CHARLEVOIX,0,9,3,0.0
2012-2013,CSSS DE CHARLEVOIX,0,9,4,0.0
2012-2013,CSSS DE CHARLEVOIX,0,9,5,0.0
2012-2013,CSSS DE CHARLEVOIX,0,9,6,0.0
2012-2013,CSSS DE CHARLEVOIX,0,9,7,0.0
2012-2013,CSSS DE CHARLEVOIX,0,10,1,0.0
2012-2013,CSSS DE CHARLEVOIX,0,10,2,0.0
2012-2013,CSSS DE CHARLEVOIX,0,10,3,0.0
2012-2013,CSSS DE CHARLEVOIX,0,10,4,0.0
2012-2013,CSSS DE CHARLEVOIX,0,10,5,0.0
2012-2013,CSSS DE CHARLEVOIX,0,10,6,0.0
2012-2013,CSSS DE CHARLEVOIX,0,10,7,0.0
2012-2013,CSSS DE CHARLEVOIX,0,11,1,0.0
2012-2013,CSSS DE CHARLEVOIX,0,11,2,0.0
2012-2013,CSSS DE CHARLEVOIX,0,11,3,0.0
2012-2013,CSSS DE CHARLEVOIX,0,11,4,0.0
2012-2013,CSSS DE CHARLEVOIX,0,11,5,0.0
2012-2013,CSSS DE CHARLEVOIX,0,11,6,0.0
2012-2013,CSSS DE CHARLEVOIX,0,11,7,0.0
2012-2013,CSSS DE CHARLEVOIX,0,12,1,0.0
2012-2013,CSSS DE CHARLEVOIX,0,12,2,0.0
2012-2013,CSSS DE CHARLEVOIX,0,12,3,0.0
2012-2013,CSSS DE CHARLEVOIX,0,12,4,0.0
2012-2013,CSSS DE CHARLEVOIX,0,12,5,0.0
2012-2013,CSSS DE CHARLEVOIX,0,12,6,0.0
2012-2013,CSSS DE CHARLEVOIX,0,12,7,0.0
2012-2013,CSSS DE CHARLEVOIX,0,13,1,0.0
2012-2013,CSSS DE CHARLEVOIX,0,13,2,0.0
2012-2013,CSSS DE CHARLEVOIX,0,13,3,0.0
2012-2013,CSSS DE CHARLEVOIX,0,13,4,0.0
2012-2013,CSSS DE CHARLEVOIX,0,13,5,0.0
2012-2013,CSSS DE CHARLEVOIX,0,13,6,0.0
2012-2013,CSSS DE CHARLEVOIX,0,13,7,0.0
2012-2013,CSSS DE CHARLEVOIX,0,14,1,0.0
2012-2013,CSSS DE CHARLEVOIX,0,14,2,0.0
2012-2013,CSSS DE CHARLEVOIX,0,14,3,0.0
2012-2013,CSSS DE CHARLEVOIX,0,14,4,0.0
2012-2013,CSSS DE CHARLEVOIX,0,14,5,0.0
2012-2013,CSSS DE CHARLEVOIX,0,14,6,0.0
2012-2013,CSSS DE CHARLEVOIX,0,14,7,0.0
2012-2013,CSSS DE CHARLEVOIX,0,15,1,0.0
2012-2013,CSSS DE CHARLEVOIX,0,15,2,0.0
2012-2013,CSSS DE CHARLEVOIX,0,15,3,0.0
2012-2013,CSSS DE CHARLEVOIX,0,15,4,0.0
2012-2013,CSSS DE CHARLEVOIX,0,15,5,0.0
2012-2013,CSSS DE CHARLEVOIX,0,15,6,0.0
2012-2013,CSSS DE CHARLEVOIX,0,15,7,0.0
2012-2013,CSSS DE CHARLEVOIX,0,16,1,0.0
2012-2013,CSSS DE CHARLEVOIX,0,16,2,0.0
2012-2013,CSSS DE CHARLEVOIX,0,16,3,0.0
2012-2013,CSSS DE CHARLEVOIX,0,16,4,0.0
2012-2013,CSSS DE CHARLEVOIX,0,16,5,0.0
2012-2013,CSSS DE CHARLEVOIX,0,16,6,0.0
2012-2013,CSSS DE CHARLEVOIX,0,16,7,0.0
2012-2013,CSSS DE CHARLEVOIX,0,17,1,0.0
2012-2013,CSSS DE CHARLEVOIX,0,17,2,0.0
2012-2013,CSSS DE CHARLEVOIX,0,17,3,0.0
2012-2013,CSSS DE CHARLEVOIX,0,17,4,0.0
2012-2013,CSSS DE CHARLEVOIX,0,17,5,0.0
2012-2013,CSSS DE CHARLEVOIX,0,17,6,0.0
2012-2013,CSSS DE CHARLEVOIX,0,17,7,0.0
2012-2013,CSSS DE CHARLEVOIX,0,18,1,0.0
2012-2013,CSSS DE CHARLEVOIX,0,18,2,0.0
2012-2013,CSSS DE CHARLEVOIX,0,18,3,0.0
2012-2013,CSSS DE CHARLEVOIX,0,18,4,0.0
2012-2013,CSSS DE CHARLEVOIX,0,18,5,0.0
2012-2013,CSSS DE CHARLEVOIX,0,18,6,0.0
2012-2013,CSSS DE CHARLEVOIX,0,18,7,0.0
2012-2013,CSSS DE CHARLEVOIX,0,19,1,0.0
2012-2013,CSSS DE CHARLEVOIX,0,19,2,0.0
2012-2013,CSSS DE CHARLEVOIX,0,19,3,0.0
2012-2013,CSSS DE CHARLEVOIX,0,19,4,0.0
2012-2013,CSSS DE CHARLEVOIX,0,19,5,0.0
2012-2013,CSSS DE CHARLEVOIX,0,19,6,0.0
2012-2013,CSSS DE CHARLEVOIX,0,19,7,0.0
2012-2013,CSSS DE CHARLEVOIX,0,20,1,0.0
2012-2013,CSSS DE CHARLEVOIX,0,20,2,0.0
2012-2013,CSSS DE CHARLEVOIX,0,20,3,0.0
2012-2013,CSSS DE CHARLEVOIX,0,20,4,0.0
2012-2013,CSSS DE CHARLEVOIX,0,20,5,0.0
2012-2013,CSSS DE CHARLEVOIX,0,20,6,0.0
2012-2013,CSSS DE CHARLEVOIX,0,20,7,0.0
2012-2013,CSSS DE CHARLEVOIX,0,21,1,0.0
2012-2013,CSSS DE CHARLEVOIX,0,21,2,0.0
2012-2013,CSSS DE CHARLEVOIX,0,21,3,0.0
2012-2013,CSSS DE CHARLEVOIX,0,21,4,0.0
2012-2013,CSSS DE CHARLEVOIX,0,21,5,0.0
2012-2013,CSSS DE CHARLEVOIX,0,21,6,0.0
2012-2013,CSSS DE CHARLEVOIX,0,21,7,0.0
2012-2013,CSSS DE CHARLEVOIX,0,22,1,0.0
2012-2013,CSSS DE CHARLEVOIX,0,22,2,0.0
2012-2013,CSSS DE CHARLEVOIX,0,22,3,0.0
2012-2013,CSSS DE CHARLEVOIX,0,22,4,0.0
2012-2013,CSSS DE CHARLEVOIX,0,22,5,0.0
2012-2013,CSSS DE CHARLEVOIX,0,22,6,0.0
2012-2013,CSSS DE CHARLEVOIX,0,22,7,0.0
2012-2013,CSSS DE CHARLEVOIX,0,23,1,0.0
2012-2013,CSSS DE CHARLEVOIX,0,23,2,0.0
2012-2013,CSSS DE CHARLEVOIX,0,23,3,0.0
2012-2013,CSSS DE CHARLEVOIX,0,23,4,0.0
2012-2013,CSSS DE CHARLEVOIX,0,23,5,0.0
2012-2013,CSSS DE CHARLEVOIX,0,23,6,0.0
2012-2013,CSSS DE CHARLEVOIX,0,23,7,0.0
2012-2013,CSSS DE CHARLEVOIX,0,24,1,0.0
2012-2013,CSSS DE CHARLEVOIX,0,24,2,0.0
2012-2013,CSSS DE CHARLEVOIX,0,24,3,0.0
2012-2013,CSSS DE CHARLEVOIX,0,24,4,0.0
2012-2013,CSSS DE CHARLEVOIX,0,24,5,0.0
2012-2013,CSSS DE CHARLEVOIX,0,24,6,0.0
2012-2013,CSSS DE CHARLEVOIX,0,24,7,0.0
2012-2013,CSSS DE CHARLEVOIX,0,25,1,0.0
2012-2013,CSSS DE CHARLEVOIX,0,25,2,0.0
2012-2013,CSSS DE CHARLEVOIX,0,25,3,0.0
2012-2013,CSSS DE CHARLEVOIX,0,25,4,0.0
2012-2013,CSSS DE CHARLEVOIX,0,25,5,0.0
2012-2013,CSSS DE CHARLEVOIX,0,25,6,0.0
2012-2013,CSSS DE CHARLEVOIX,0,25,7,0.0
2012-2013,CSSS DE CHARLEVOIX,0,26,2,0.0
2012-2013,CSSS DE CHARLEVOIX,0,26,3,0.0
2012-2013,CSSS DE CHARLEVOIX,0,26,4,93.0
2012-2013,CSSS DE CHARLEVOIX,0,26,5,234.0
2012-2013,CSSS DE CHARLEVOIX,0,26,6,0.0
2012-2013,CSSS DES ILES,0,1,1,51218444.0
2012-2013,CSSS DES ILES,0,1,7,1.0
2012-2013,LE CENTRE DE READAPTATION DE LA GASPESIE,0,1,1,29732203.0
2012-2013,LE CENTRE DE READAPTATION DE LA GASPESIE,0,1,5,20.0
2012-2013,LE CENTRE DE READAPTATION DE LA GASPESIE,0,1,7,1.0
2012-2013,LE CENTRE DE READAPTATION DE LA GASPESIE,0,2,1,51230522.0
2012-2013,LE CENTRE DE READAPTATION DE LA GASPESIE,0,2,7,1.0
2012-2013,LE CENTRE DE READAPTATION DE LA GASPESIE,0,3,1,51230555.0
2012-2013,LE CENTRE DE READAPTATION DE LA GASPESIE,0,3,7,1.0
2012-2013,LE CENTRE DE READAPTATION DE LA GASPESIE,0,4,1,55618474.0
2012-2013,LE CENTRE DE READAPTATION DE LA GASPESIE,0,4,4,4.0
2012-2013,LE CENTRE DE READAPTATION DE LA GASPESIE,0,4,5,6.0
2012-2013,LE CENTRE DE READAPTATION DE LA GASPESIE,0,4,7,1.0
2012-2013,LE CENTRE DE READAPTATION DE LA GASPESIE,0,5,1,51230514.0
2012-2013,LE CENTRE DE READAPTATION DE LA GASPESIE,0,5,4,8.0
2012-2013,LE CENTRE DE READAPTATION DE LA GASPESIE,0,5,5,9.0
2012-2013,LE CENTRE DE READAPTATION DE LA GASPESIE,0,5,7,1.0
2012-2013,LE CENTRE DE READAPTATION DE LA GASPESIE,0,6,1,51221661.0
2012-2013,LE CENTRE DE READAPTATION DE LA GASPESIE,0,6,7,1.0
2012-2013,LE CENTRE DE READAPTATION DE LA GASPESIE,0,7,1,51230563.0
2012-2013,LE CENTRE DE READAPTATION DE LA GASPESIE,0,7,4,16.0
2012-2013,LE CENTRE DE READAPTATION DE LA GASPESIE,0,7,5,11.0
2012-2013,LE CENTRE DE READAPTATION DE LA GASPESIE,0,7,7,1.0
2012-2013,LE CENTRE DE READAPTATION DE LA GASPESIE,0,8,1,51230571.0
2012-2013,LE CENTRE DE READAPTATION DE LA GASPESIE,0,8,7,1.0
2012-2013,LE CENTRE DE READAPTATION DE LA GASPESIE,0,9,1,55618516.0
2012-2013,LE CENTRE DE READAPTATION DE LA GASPESIE,0,9,4,8.0
2012-2013,LE CENTRE DE READAPTATION DE LA GASPESIE,0,9,5,15.0
2012-2013,LE CENTRE DE READAPTATION DE LA GASPESIE,0,9,7,1.0
2012-2013,LE CENTRE DE READAPTATION DE LA GASPESIE,0,10,1,51221653.0
2012-2013,LE CENTRE DE READAPTATION DE LA GASPESIE,0,10,4,13.0
2012-2013,LE CENTRE DE READAPTATION DE LA GASPESIE,0,10,5,3.0
2012-2013,LE CENTRE DE READAPTATION DE LA GASPESIE,0,10,7,1.0
2012-2013,LE CENTRE DE READAPTATION DE LA GASPESIE,0,11,1,55618482.0
2012-2013,LE CENTRE DE READAPTATION DE LA GASPESIE,0,11,5,10.0
2012-2013,LE CENTRE DE READAPTATION DE LA GASPESIE,0,11,7,1.0
2012-2013,LE CENTRE DE READAPTATION DE LA GASPESIE,0,26,4,49.0
2012-2013,LE CENTRE DE READAPTATION DE LA GASPESIE,0,26,5,74.0
2012-2013,LES SERVICES DE READAPTATION DU SUD-OUEST ET DU RENFORT,0,1,1,51220077.0
2012-2013,LES SERVICES DE READAPTATION DU SUD-OUEST ET DU RENFORT,0,1,7,1.0
2012-2013,LES SERVICES DE READAPTATION DU SUD-OUEST ET DU RENFORT,0,2,1,51217271.0
2012-2013,LES SERVICES DE READAPTATION DU SUD-OUEST ET DU RENFORT,0,2,4,10.0
2012-2013,LES SERVICES DE READAPTATION DU SUD-OUEST ET DU RENFORT,0,3,1,54227350.0
2012-2013,LES SERVICES DE READAPTATION DU SUD-OUEST ET DU RENFORT,0,3,4,10.0
2012-2013,LES SERVICES DE READAPTATION DU SUD-OUEST ET DU RENFORT,0,3,5,1.0
2012-2013,LES SERVICES DE READAPTATION DU SUD-OUEST ET DU RENFORT,0,4,1,54583331.0
2012-2013,LES SERVICES DE READAPTATION DU SUD-OUEST ET DU RENFORT,0,4,4,80.0
2012-2013,LES SERVICES DE READAPTATION DU SUD-OUEST ET DU RENFORT,0,5,1,51230654.0
2012-2013,LES SERVICES DE READAPTATION DU SUD-OUEST ET DU RENFORT,0,5,4,40.0
2012-2013,LES SERVICES DE READAPTATION DU SUD-OUEST ET DU RENFORT,0,5,5,40.0
2012-2013,LES SERVICES DE READAPTATION DU SUD-OUEST ET DU RENFORT,0,6,1,54227160.0
2012-2013,LES SERVICES DE READAPTATION DU SUD-OUEST ET DU RENFORT,0,6,5,40.0
2012-2013,LES SERVICES DE READAPTATION DU SUD-OUEST ET DU RENFORT,0,7,1,51230670.0
2012-2013,LES SERVICES DE READAPTATION DU SUD-OUEST ET DU RENFORT,0,7,5,26.0
2012-2013,LES SERVICES DE READAPTATION DU SUD-OUEST ET DU RENFORT,0,8,1,51230662.0
2012-2013,LES SERVICES DE READAPTATION DU SUD-OUEST ET DU RENFORT,0,8,4,40.0
2012-2013,LES SERVICES DE READAPTATION DU SUD-OUEST ET DU RENFORT,0,8,5,35.0
2012-2013,LES SERVICES DE READAPTATION DU SUD-OUEST ET DU RENFORT,0,9,1,51217388.0
2012-2013,LES SERVICES DE READAPTATION DU SUD-OUEST ET DU RENFORT,0,9,7,1.0
2012-2013,LES SERVICES DE READAPTATION DU SUD-OUEST ET DU RENFORT,0,10,1,51217396.0
2012-2013,LES SERVICES DE READAPTATION DU SUD-OUEST ET DU RENFORT,0,10,5,30.0
2012-2013,LES SERVICES DE READAPTATION DU SUD-OUEST ET DU RENFORT,0,10,7,1.0
2012-2013,LES SERVICES DE READAPTATION DU SUD-OUEST ET DU RENFORT,0,11,1,51230605.0
2012-2013,LES SERVICES DE READAPTATION DU SUD-OUEST ET DU RENFORT,0,11,4,30.0
2012-2013,LES SERVICES DE READAPTATION DU SUD-OUEST ET DU RENFORT,0,11,7,1.0
2012-2013,LES SERVICES DE READAPTATION DU SUD-OUEST ET DU RENFORT,0,12,1,51230639.0
2012-2013,LES SERVICES DE READAPTATION DU SUD-OUEST ET DU RENFORT,0,12,7,1.0
2012-2013,LES SERVICES DE READAPTATION DU SUD-OUEST ET DU RENFORT,0,13,1,51217438.0
2012-2013,LES SERVICES DE READAPTATION DU SUD-OUEST ET DU RENFORT,0,13,5,25.0
2012-2013,LES SERVICES DE READAPTATION DU SUD-OUEST ET DU RENFORT,0,13,7,1.0
2012-2013,LES SERVICES DE READAPTATION DU SUD-OUEST ET DU RENFORT,0,14,1,51540408.0
2012-2013,LES SERVICES DE READAPTATION DU SUD-OUEST ET DU RENFORT,0,14,4,23.0
2012-2013,LES SERVICES DE READAPTATION DU SUD-OUEST ET DU RENFORT,0,14,5,38.0
2012-2013,LES SERVICES DE READAPTATION DU SUD-OUEST ET DU RENFORT,0,14,7,1.0
2012-2013,LES SERVICES DE READAPTATION DU SUD-OUEST ET DU RENFORT,0,15,1,51230621.0
2012-2013,LES SERVICES DE READAPTATION DU SUD-OUEST ET DU RENFORT,0,15,4,16.0
2012-2013,LES SERVICES DE READAPTATION DU SUD-OUEST ET DU RENFORT,0,15,5,15.0
2012-2013,LES SERVICES DE READAPTATION DU SUD-OUEST ET DU RENFORT,0,15,7,1.0
2012-2013,LES SERVICES DE READAPTATION DU SUD-OUEST ET DU RENFORT,0,16,1,52540457.0
2012-2013,LES SERVICES DE READAPTATION DU SUD-OUEST ET DU RENFORT,0,16,4,18.0
2012-2013,LES SERVICES DE READAPTATION DU SUD-OUEST ET DU RENFORT,0,16,5,30.0
2012-2013,LES SERVICES DE READAPTATION DU SUD-OUEST ET DU RENFORT,0,16,7,1.0
2012-2013,LES SERVICES DE READAPTATION DU SUD-OUEST ET DU RENFORT,0,17,1,51230613.0
2012-2013,LES SERVICES DE READAPTATION DU SUD-OUEST ET DU RENFORT,0,17,7,1.0
2012-2013,LES SERVICES DE READAPTATION DU SUD-OUEST ET DU RENFORT,0,18,1,51230647.0
2012-2013,LES SERVICES DE READAPTATION DU SUD-OUEST ET DU RENFORT,0,18,7,1.0
2012-2013,LES SERVICES DE READAPTATION DU SUD-OUEST ET DU RENFORT,0,19,1,51230688.0
2012-2013,LES SERVICES DE READAPTATION DU SUD-OUEST ET DU RENFORT,0,19,5,10.0
2012-2013,LES SERVICES DE READAPTATION DU SUD-OUEST ET DU RENFORT,0,20,1,51230696.0
2012-2013,LES SERVICES DE READAPTATION DU SUD-OUEST ET DU RENFORT,0,20,5,12.0
2012-2013,LES SERVICES DE READAPTATION DU SUD-OUEST ET DU RENFORT,0,21,1,51230704.0
2012-2013,LES SERVICES DE READAPTATION DU SUD-OUEST ET DU RENFORT,0,21,5,12.0
2012-2013,LES SERVICES DE READAPTATION DU SUD-OUEST ET DU RENFORT,0,26,4,267.0
2012-2013,LES SERVICES DE READAPTATION DU SUD-OUEST ET DU RENFORT,0,26,5,314.0
2012-2013,PAVILLON DU PARC,0,1,1,51229409.0
2012-2013,PAVILLON DU PARC,0,1,4,36.0
2012-2013,PAVILLON DU PARC,0,1,7,1.0
2012-2013,PAVILLON DU PARC,0,2,1,51229417.0
2012-2013,PAVILLON DU PARC,0,2,4,40.0
2012-2013,PAVILLON DU PARC,0,2,7,1.0
2012-2013,PAVILLON DU PARC,0,3,1,51229425.0
2012-2013,PAVILLON DU PARC,0,3,7,1.0
2012-2013,PAVILLON DU PARC,0,4,1,51229433.0
2012-2013,PAVILLON DU PARC,0,4,7,1.0
2012-2013,PAVILLON DU PARC,0,5,1,51229441.0
2012-2013,PAVILLON DU PARC,0,5,7,1.0
2012-2013,PAVILLON DU PARC,0,6,1,51229458.0
2012-2013,PAVILLON DU PARC,0,6,7,1.0
2012-2013,PAVILLON DU PARC,0,7,1,51229466.0
2012-2013,PAVILLON DU PARC,0,7,7,1.0
2012-2013,PAVILLON DU PARC,0,8,1,51842664.0
2012-2013,PAVILLON DU PARC,0,8,4,16.0
2012-2013,PAVILLON DU PARC,0,9,1,54846225.0
2012-2013,PAVILLON DU PARC,0,9,7,1.0
2012-2013,PAVILLON DU PARC,0,10,1,54846399.0
2012-2013,PAVILLON DU PARC,0,10,7,1.0
2012-2013,PAVILLON DU PARC,0,11,1,54846431.0
2012-2013,PAVILLON DU PARC,0,11,7,1.0
2012-2013,PAVILLON DU PARC,0,12,1,55516140.0
2012-2013,PAVILLON DU PARC,0,12,7,1.0
2012-2013,PAVILLON DU PARC,0,26,4,92.0
2012-2013,PAVILLON STE-MARIE INC.,0,1,1,12979662.0
2012-2013,PAVILLON STE-MARIE INC.,0,1,2,100.0
2012-2013,PAVILLON STE-MARIE INC.,0,1,6,90.0
2012-2013,PAVILLON STE-MARIE INC.,0,26,2,100.0
2012-2013,PAVILLON STE-MARIE INC.,0,26,6,90.0
2013-2014,Atelier Le Fil d'Ariane Inc.,0,1,5,20.0
2013-2014,Atelier Le Fil d'Ariane Inc.,0,40,5,20.0
2013-2014,CPR de la Côte-Nord,0,1,5,75.0
2013-2014,CPR de la Côte-Nord,0,1,7,1.0
