Annee,NomEtablissement,Ligne,Colonne,Chiffre
2022-2023,CIUSSS de l'Ouest-de-l'Île-de-Montréal,16,2,0.0
2022-2023,CIUSSS de l'Ouest-de-l'Île-de-Montréal,16,3,25.0
2022-2023,CIUSSS de l'Ouest-de-l'Île-de-Montréal,16,4,32.0
2022-2023,CIUSSS de l'Ouest-de-l'Île-de-Montréal,16,5,18.0
2022-2023,CIUSSS de l'Ouest-de-l'Île-de-Montréal,16,6,75.0
2022-2023,CIUSSS de l'Ouest-de-l'Île-de-Montréal,17,1,0.0
2022-2023,CIUSSS de l'Ouest-de-l'Île-de-Montréal,17,2,0.0
2022-2023,CIUSSS de l'Ouest-de-l'Île-de-Montréal,17,3,8907.0
2022-2023,CIUSSS de l'Ouest-de-l'Île-de-Montréal,17,4,11680.0
2022-2023,CIUSSS de l'Ouest-de-l'Île-de-Montréal,17,5,5314.0
2022-2023,CIUSSS de l'Ouest-de-l'Île-de-Montréal,17,6,25901.0
2022-2023,CIUSSS de l'Ouest-de-l'Île-de-Montréal,18,1,0.0
2022-2023,CIUSSS de l'Ouest-de-l'Île-de-Montréal,18,2,0.0
2022-2023,CIUSSS de l'Ouest-de-l'Île-de-Montréal,18,3,651.0
2022-2023,CIUSSS de l'Ouest-de-l'Île-de-Montréal,18,4,867.0
2022-2023,CIUSSS de l'Ouest-de-l'Île-de-Montréal,18,5,397.0
2022-2023,CIUSSS de l'Ouest-de-l'Île-de-Montréal,18,6,1915.0
2022-2023,CIUSSS de l'Ouest-de-l'Île-de-Montréal,19,1,0.0
2022-2023,CIUSSS de l'Ouest-de-l'Île-de-Montréal,19,2,0.0
2022-2023,CIUSSS de l'Ouest-de-l'Île-de-Montréal,19,3,19.0
2022-2023,CIUSSS de l'Ouest-de-l'Île-de-Montréal,19,4,26.0
2022-2023,CIUSSS de l'Ouest-de-l'Île-de-Montréal,19,5,13.0
2022-2023,CIUSSS de l'Ouest-de-l'Île-de-Montréal,19,6,58.0
2022-2023,CIUSSS de l'Ouest-de-l'Île-de-Montréal,20,1,0.0
2022-2023,CIUSSS de l'Ouest-de-l'Île-de-Montréal,20,2,0.0
2022-2023,CIUSSS de l'Ouest-de-l'Île-de-Montréal,20,3,6.0
2022-2023,CIUSSS de l'Ouest-de-l'Île-de-Montréal,20,4,6.0
2022-2023,CIUSSS de l'Ouest-de-l'Île-de-Montréal,20,5,5.0
2022-2023,CIUSSS de l'Ouest-de-l'Île-de-Montréal,20,6,17.0
2022-2023,CIUSSS de l'Ouest-de-l'Île-de-Montréal,21,1,0.0
2022-2023,CIUSSS de l'Ouest-de-l'Île-de-Montréal,21,2,0.0
2022-2023,CIUSSS de l'Ouest-de-l'Île-de-Montréal,21,3,3.0
2022-2023,CIUSSS de l'Ouest-de-l'Île-de-Montréal,21,4,5.0
2022-2023,CIUSSS de l'Ouest-de-l'Île-de-Montréal,21,5,6.0
2022-2023,CIUSSS de l'Ouest-de-l'Île-de-Montréal,21,6,14.0
2022-2023,CIUSSS de l'Ouest-de-l'Île-de-Montréal,22,1,59.0
2022-2023,CIUSSS de l'Ouest-de-l'Île-de-Montréal,22,2,253.0
2022-2023,CIUSSS de l'Ouest-de-l'Île-de-Montréal,22,3,187.0
2022-2023,CIUSSS de l'Ouest-de-l'Île-de-Montréal,22,4,96.0
2022-2023,CIUSSS de l'Ouest-de-l'Île-de-Montréal,22,5,273.0
2022-2023,CIUSSS de l'Ouest-de-l'Île-de-Montréal,22,6,56.0
2022-2023,CIUSSS de l'Ouest-de-l'Île-de-Montréal,22,7,4.0
2022-2023,CIUSSS de l'Ouest-de-l'Île-de-Montréal,22,8,0.0
2022-2023,CIUSSS de l'Ouest-de-l'Île-de-Montréal,22,9,928.0
2022-2023,CIUSSS de l'Ouest-de-l'Île-de-Montréal,23,1,45.0
2022-2023,CIUSSS de l'Ouest-de-l'Île-de-Montréal,23,2,205.0
2022-2023,CIUSSS de l'Ouest-de-l'Île-de-Montréal,23,3,152.0
2022-2023,CIUSSS de l'Ouest-de-l'Île-de-Montréal,23,4,74.0
2022-2023,CIUSSS de l'Ouest-de-l'Île-de-Montréal,23,5,206.0
2022-2023,CIUSSS de l'Ouest-de-l'Île-de-Montréal,23,6,46.0
2022-2023,CIUSSS de l'Ouest-de-l'Île-de-Montréal,23,7,4.0
2022-2023,CIUSSS de l'Ouest-de-l'Île-de-Montréal,23,8,0.0
2022-2023,CIUSSS de l'Ouest-de-l'Île-de-Montréal,23,9,732.0
2022-2023,CIUSSS de l'Ouest-de-l'Île-de-Montréal,24,1,14.0
2022-2023,CIUSSS de l'Ouest-de-l'Île-de-Montréal,24,2,48.0
2022-2023,CIUSSS de l'Ouest-de-l'Île-de-Montréal,24,3,35.0
2022-2023,CIUSSS de l'Ouest-de-l'Île-de-Montréal,24,4,22.0
2022-2023,CIUSSS de l'Ouest-de-l'Île-de-Montréal,24,5,67.0
2022-2023,CIUSSS de l'Ouest-de-l'Île-de-Montréal,24,6,10.0
2022-2023,CIUSSS de l'Ouest-de-l'Île-de-Montréal,24,7,0.0
2022-2023,CIUSSS de l'Ouest-de-l'Île-de-Montréal,24,8,0.0
2022-2023,CIUSSS de l'Ouest-de-l'Île-de-Montréal,24,9,196.0
2022-2023,CIUSSS de l'Ouest-de-l'Île-de-Montréal,25,1,4.0
2022-2023,CIUSSS de l'Ouest-de-l'Île-de-Montréal,25,2,40.0
2022-2023,CIUSSS de l'Ouest-de-l'Île-de-Montréal,25,3,38.0
2022-2023,CIUSSS de l'Ouest-de-l'Île-de-Montréal,25,4,14.0
2022-2023,CIUSSS de l'Ouest-de-l'Île-de-Montréal,25,5,20.0
2022-2023,CIUSSS de l'Ouest-de-l'Île-de-Montréal,25,6,6.0
2022-2023,CIUSSS de l'Ouest-de-l'Île-de-Montréal,25,7,0.0
2022-2023,CIUSSS de l'Ouest-de-l'Île-de-Montréal,25,8,0.0
2022-2023,CIUSSS de l'Ouest-de-l'Île-de-Montréal,25,9,122.0
2022-2023,CIUSSS de l'Ouest-de-l'Île-de-Montréal,26,1,2133.0
2022-2023,CIUSSS de l'Ouest-de-l'Île-de-Montréal,26,2,11272.0
2022-2023,CIUSSS de l'Ouest-de-l'Île-de-Montréal,26,3,9213.0
2022-2023,CIUSSS de l'Ouest-de-l'Île-de-Montréal,26,4,6012.0
2022-2023,CIUSSS de l'Ouest-de-l'Île-de-Montréal,26,5,32974.0
2022-2023,CIUSSS de l'Ouest-de-l'Île-de-Montréal,26,6,8092.0
2022-2023,CIUSSS de l'Ouest-de-l'Île-de-Montréal,26,7,248.0
2022-2023,CIUSSS de l'Ouest-de-l'Île-de-Montréal,26,8,0.0
2022-2023,CIUSSS de l'Ouest-de-l'Île-de-Montréal,26,9,69944.0
2022-2023,CIUSSS de la Capitale-Nationale,1,1,160.0
2022-2023,CIUSSS de la Capitale-Nationale,1,2,18.0
2022-2023,CIUSSS de la Capitale-Nationale,1,5,2.0
2022-2023,CIUSSS de la Capitale-Nationale,1,6,1.0
2022-2023,CIUSSS de la Capitale-Nationale,1,7,2.0
2022-2023,CIUSSS de la Capitale-Nationale,1,9,183.0
2022-2023,CIUSSS de la Capitale-Nationale,2,1,119.0
2022-2023,CIUSSS de la Capitale-Nationale,2,2,16.0
2022-2023,CIUSSS de la Capitale-Nationale,2,5,1.0
2022-2023,CIUSSS de la Capitale-Nationale,2,6,1.0
2022-2023,CIUSSS de la Capitale-Nationale,2,7,2.0
2022-2023,CIUSSS de la Capitale-Nationale,2,9,139.0
2022-2023,CIUSSS de la Capitale-Nationale,3,1,41.0
2022-2023,CIUSSS de la Capitale-Nationale,3,2,2.0
2022-2023,CIUSSS de la Capitale-Nationale,3,5,1.0
2022-2023,CIUSSS de la Capitale-Nationale,3,9,44.0
2022-2023,CIUSSS de la Capitale-Nationale,4,1,93.0
2022-2023,CIUSSS de la Capitale-Nationale,4,2,10.0
2022-2023,CIUSSS de la Capitale-Nationale,4,5,1.0
2022-2023,CIUSSS de la Capitale-Nationale,4,6,2.0
2022-2023,CIUSSS de la Capitale-Nationale,4,7,1.0
2022-2023,CIUSSS de la Capitale-Nationale,4,9,107.0
2022-2023,CIUSSS de la Capitale-Nationale,5,1,192.0
2022-2023,CIUSSS de la Capitale-Nationale,5,2,42.0
2022-2023,CIUSSS de la Capitale-Nationale,5,3,6.0
2022-2023,CIUSSS de la Capitale-Nationale,5,4,21.0
2022-2023,CIUSSS de la Capitale-Nationale,5,5,24.0
2022-2023,CIUSSS de la Capitale-Nationale,5,6,20.0
2022-2023,CIUSSS de la Capitale-Nationale,5,7,8.0
2022-2023,CIUSSS de la Capitale-Nationale,5,8,2.0
2022-2023,CIUSSS de la Capitale-Nationale,5,9,315.0
2022-2023,CIUSSS de la Capitale-Nationale,6,1,326.0
2022-2023,CIUSSS de la Capitale-Nationale,6,2,140.0
2022-2023,CIUSSS de la Capitale-Nationale,6,3,50.0
2022-2023,CIUSSS de la Capitale-Nationale,6,4,42.0
2022-2023,CIUSSS de la Capitale-Nationale,6,5,595.0
2022-2023,CIUSSS de la Capitale-Nationale,6,6,331.0
2022-2023,CIUSSS de la Capitale-Nationale,6,7,59.0
2022-2023,CIUSSS de la Capitale-Nationale,6,8,21.0
2022-2023,CIUSSS de la Capitale-Nationale,6,9,1564.0
2022-2023,CIUSSS de la Capitale-Nationale,7,1,236.0
2022-2023,CIUSSS de la Capitale-Nationale,7,2,114.0
2022-2023,CIUSSS de la Capitale-Nationale,7,3,35.0
2022-2023,CIUSSS de la Capitale-Nationale,7,4,28.0
2022-2023,CIUSSS de la Capitale-Nationale,7,5,358.0
2022-2023,CIUSSS de la Capitale-Nationale,7,6,199.0
2022-2023,CIUSSS de la Capitale-Nationale,7,7,33.0
2022-2023,CIUSSS de la Capitale-Nationale,7,8,14.0
2022-2023,CIUSSS de la Capitale-Nationale,7,9,1017.0
2022-2023,CIUSSS de la Capitale-Nationale,8,1,90.0
2022-2023,CIUSSS de la Capitale-Nationale,8,2,26.0
2022-2023,CIUSSS de la Capitale-Nationale,8,3,15.0
2022-2023,CIUSSS de la Capitale-Nationale,8,4,14.0
2022-2023,CIUSSS de la Capitale-Nationale,8,5,237.0
2022-2023,CIUSSS de la Capitale-Nationale,8,6,132.0
2022-2023,CIUSSS de la Capitale-Nationale,8,7,26.0
2022-2023,CIUSSS de la Capitale-Nationale,8,8,7.0
2022-2023,CIUSSS de la Capitale-Nationale,8,9,547.0
2022-2023,CIUSSS de la Capitale-Nationale,9,1,59.0
2022-2023,CIUSSS de la Capitale-Nationale,9,2,81.0
2022-2023,CIUSSS de la Capitale-Nationale,9,3,8.0
2022-2023,CIUSSS de la Capitale-Nationale,9,4,1.0
2022-2023,CIUSSS de la Capitale-Nationale,9,5,10.0
2022-2023,CIUSSS de la Capitale-Nationale,9,6,10.0
2022-2023,CIUSSS de la Capitale-Nationale,9,7,9.0
2022-2023,CIUSSS de la Capitale-Nationale,9,8,2.0
2022-2023,CIUSSS de la Capitale-Nationale,9,9,180.0
2022-2023,CIUSSS de la Capitale-Nationale,10,1,43371.0
2022-2023,CIUSSS de la Capitale-Nationale,10,2,12393.0
2022-2023,CIUSSS de la Capitale-Nationale,10,3,7531.0
2022-2023,CIUSSS de la Capitale-Nationale,10,4,5633.0
2022-2023,CIUSSS de la Capitale-Nationale,10,5,78876.0
2022-2023,CIUSSS de la Capitale-Nationale,10,6,36214.0
2022-2023,CIUSSS de la Capitale-Nationale,10,7,5765.0
2022-2023,CIUSSS de la Capitale-Nationale,10,8,1965.0
2022-2023,CIUSSS de la Capitale-Nationale,10,9,191748.0
2022-2023,CIUSSS de la Capitale-Nationale,11,2,9.0
2022-2023,CIUSSS de la Capitale-Nationale,11,3,13.0
2022-2023,CIUSSS de la Capitale-Nationale,11,4,25.0
2022-2023,CIUSSS de la Capitale-Nationale,11,5,446.0
2022-2023,CIUSSS de la Capitale-Nationale,11,6,284.0
2022-2023,CIUSSS de la Capitale-Nationale,11,7,58.0
2022-2023,CIUSSS de la Capitale-Nationale,11,8,21.0
2022-2023,CIUSSS de la Capitale-Nationale,11,9,856.0
2022-2023,CIUSSS de la Capitale-Nationale,12,2,6.0
2022-2023,CIUSSS de la Capitale-Nationale,12,3,9.0
2022-2023,CIUSSS de la Capitale-Nationale,12,4,16.0
2022-2023,CIUSSS de la Capitale-Nationale,12,5,245.0
2022-2023,CIUSSS de la Capitale-Nationale,12,6,162.0
2022-2023,CIUSSS de la Capitale-Nationale,12,7,32.0
2022-2023,CIUSSS de la Capitale-Nationale,12,8,14.0
2022-2023,CIUSSS de la Capitale-Nationale,12,9,484.0
2022-2023,CIUSSS de la Capitale-Nationale,13,2,3.0
2022-2023,CIUSSS de la Capitale-Nationale,13,3,4.0
2022-2023,CIUSSS de la Capitale-Nationale,13,4,9.0
2022-2023,CIUSSS de la Capitale-Nationale,13,5,201.0
2022-2023,CIUSSS de la Capitale-Nationale,13,6,122.0
2022-2023,CIUSSS de la Capitale-Nationale,13,7,26.0
2022-2023,CIUSSS de la Capitale-Nationale,13,8,7.0
2022-2023,CIUSSS de la Capitale-Nationale,13,9,372.0
2022-2023,CIUSSS de la Capitale-Nationale,14,2,1.0
2022-2023,CIUSSS de la Capitale-Nationale,14,3,2.0
2022-2023,CIUSSS de la Capitale-Nationale,14,4,1.0
2022-2023,CIUSSS de la Capitale-Nationale,14,5,9.0
2022-2023,CIUSSS de la Capitale-Nationale,14,6,9.0
2022-2023,CIUSSS de la Capitale-Nationale,14,7,9.0
2022-2023,CIUSSS de la Capitale-Nationale,14,8,2.0
2022-2023,CIUSSS de la Capitale-Nationale,14,9,33.0
2022-2023,CIUSSS de la Capitale-Nationale,15,2,1296.0
2022-2023,CIUSSS de la Capitale-Nationale,15,3,2355.0
2022-2023,CIUSSS de la Capitale-Nationale,15,4,1678.0
2022-2023,CIUSSS de la Capitale-Nationale,15,5,50794.0
2022-2023,CIUSSS de la Capitale-Nationale,15,6,29985.0
2022-2023,CIUSSS de la Capitale-Nationale,15,7,5760.0
2022-2023,CIUSSS de la Capitale-Nationale,15,8,1965.0
2022-2023,CIUSSS de la Capitale-Nationale,15,9,93833.0
2022-2023,CIUSSS de la Capitale-Nationale,16,2,5.0
2022-2023,CIUSSS de la Capitale-Nationale,16,3,34.0
2022-2023,CIUSSS de la Capitale-Nationale,16,4,32.0
2022-2023,CIUSSS de la Capitale-Nationale,16,5,17.0
2022-2023,CIUSSS de la Capitale-Nationale,16,6,88.0
2022-2023,CIUSSS de la Capitale-Nationale,17,2,224.0
2022-2023,CIUSSS de la Capitale-Nationale,17,3,2828.0
2022-2023,CIUSSS de la Capitale-Nationale,17,4,1933.0
2022-2023,CIUSSS de la Capitale-Nationale,17,5,733.0
2022-2023,CIUSSS de la Capitale-Nationale,17,6,5718.0
2022-2023,CIUSSS de la Capitale-Nationale,18,2,65.0
2022-2023,CIUSSS de la Capitale-Nationale,18,3,611.0
2022-2023,CIUSSS de la Capitale-Nationale,18,4,396.0
2022-2023,CIUSSS de la Capitale-Nationale,18,5,163.0
2022-2023,CIUSSS de la Capitale-Nationale,18,6,1235.0
2022-2023,CIUSSS de la Capitale-Nationale,19,2,5.0
2022-2023,CIUSSS de la Capitale-Nationale,19,3,26.0
2022-2023,CIUSSS de la Capitale-Nationale,19,4,24.0
2022-2023,CIUSSS de la Capitale-Nationale,19,5,16.0
2022-2023,CIUSSS de la Capitale-Nationale,19,6,71.0
2022-2023,CIUSSS de la Capitale-Nationale,20,3,8.0
2022-2023,CIUSSS de la Capitale-Nationale,20,4,8.0
2022-2023,CIUSSS de la Capitale-Nationale,20,5,1.0
2022-2023,CIUSSS de la Capitale-Nationale,20,6,17.0
2022-2023,CIUSSS de la Capitale-Nationale,21,2,1.0
2022-2023,CIUSSS de la Capitale-Nationale,21,3,24.0
2022-2023,CIUSSS de la Capitale-Nationale,21,4,30.0
2022-2023,CIUSSS de la Capitale-Nationale,21,5,17.0
2022-2023,CIUSSS de la Capitale-Nationale,21,6,72.0
2022-2023,CIUSSS de la Capitale-Nationale,22,1,312.0
2022-2023,CIUSSS de la Capitale-Nationale,22,2,131.0
2022-2023,CIUSSS de la Capitale-Nationale,22,3,37.0
2022-2023,CIUSSS de la Capitale-Nationale,22,4,17.0
2022-2023,CIUSSS de la Capitale-Nationale,22,5,150.0
2022-2023,CIUSSS de la Capitale-Nationale,22,6,47.0
2022-2023,CIUSSS de la Capitale-Nationale,22,7,1.0
2022-2023,CIUSSS de la Capitale-Nationale,22,9,695.0
2022-2023,CIUSSS de la Capitale-Nationale,23,1,226.0
2022-2023,CIUSSS de la Capitale-Nationale,23,2,108.0
2022-2023,CIUSSS de la Capitale-Nationale,23,3,26.0
2022-2023,CIUSSS de la Capitale-Nationale,23,4,12.0
2022-2023,CIUSSS de la Capitale-Nationale,23,5,113.0
2022-2023,CIUSSS de la Capitale-Nationale,23,6,37.0
2022-2023,CIUSSS de la Capitale-Nationale,23,7,1.0
2022-2023,CIUSSS de la Capitale-Nationale,23,9,523.0
2022-2023,CIUSSS de la Capitale-Nationale,24,1,86.0
2022-2023,CIUSSS de la Capitale-Nationale,24,2,23.0
2022-2023,CIUSSS de la Capitale-Nationale,24,3,11.0
2022-2023,CIUSSS de la Capitale-Nationale,24,4,5.0
2022-2023,CIUSSS de la Capitale-Nationale,24,5,37.0
2022-2023,CIUSSS de la Capitale-Nationale,24,6,10.0
2022-2023,CIUSSS de la Capitale-Nationale,24,9,172.0
2022-2023,CIUSSS de la Capitale-Nationale,25,1,59.0
2022-2023,CIUSSS de la Capitale-Nationale,25,2,80.0
2022-2023,CIUSSS de la Capitale-Nationale,25,3,6.0
2022-2023,CIUSSS de la Capitale-Nationale,25,5,1.0
2022-2023,CIUSSS de la Capitale-Nationale,25,6,1.0
2022-2023,CIUSSS de la Capitale-Nationale,25,9,147.0
2022-2023,CIUSSS de la Capitale-Nationale,26,1,38387.0
2022-2023,CIUSSS de la Capitale-Nationale,26,2,10363.0
2022-2023,CIUSSS de la Capitale-Nationale,26,3,5177.0
2022-2023,CIUSSS de la Capitale-Nationale,26,4,3955.0
2022-2023,CIUSSS de la Capitale-Nationale,26,5,28082.0
2022-2023,CIUSSS de la Capitale-Nationale,26,6,6229.0
2022-2023,CIUSSS de la Capitale-Nationale,26,7,5.0
2022-2023,CIUSSS de la Capitale-Nationale,26,9,92198.0
2022-2023,CIUSSS de la Mauricie-et-du-Centre-du-Québec,1,1,24.0
2022-2023,CIUSSS de la Mauricie-et-du-Centre-du-Québec,1,2,75.0
2022-2023,CIUSSS de la Mauricie-et-du-Centre-du-Québec,1,3,94.0
2022-2023,CIUSSS de la Mauricie-et-du-Centre-du-Québec,1,4,48.0
2022-2023,CIUSSS de la Mauricie-et-du-Centre-du-Québec,1,5,60.0
2022-2023,CIUSSS de la Mauricie-et-du-Centre-du-Québec,1,6,10.0
2022-2023,CIUSSS de la Mauricie-et-du-Centre-du-Québec,1,7,2.0
2022-2023,CIUSSS de la Mauricie-et-du-Centre-du-Québec,1,9,313.0
2022-2023,CIUSSS de la Mauricie-et-du-Centre-du-Québec,2,1,12.0
2022-2023,CIUSSS de la Mauricie-et-du-Centre-du-Québec,2,2,54.0
2022-2023,CIUSSS de la Mauricie-et-du-Centre-du-Québec,2,3,60.0
2022-2023,CIUSSS de la Mauricie-et-du-Centre-du-Québec,2,4,26.0
2022-2023,CIUSSS de la Mauricie-et-du-Centre-du-Québec,2,5,40.0
2022-2023,CIUSSS de la Mauricie-et-du-Centre-du-Québec,2,6,4.0
2022-2023,CIUSSS de la Mauricie-et-du-Centre-du-Québec,2,7,1.0
2022-2023,CIUSSS de la Mauricie-et-du-Centre-du-Québec,2,9,197.0
2022-2023,CIUSSS de la Mauricie-et-du-Centre-du-Québec,3,1,12.0
2022-2023,CIUSSS de la Mauricie-et-du-Centre-du-Québec,3,2,21.0
2022-2023,CIUSSS de la Mauricie-et-du-Centre-du-Québec,3,3,34.0
2022-2023,CIUSSS de la Mauricie-et-du-Centre-du-Québec,3,4,22.0
2022-2023,CIUSSS de la Mauricie-et-du-Centre-du-Québec,3,5,20.0
2022-2023,CIUSSS de la Mauricie-et-du-Centre-du-Québec,3,6,6.0
2022-2023,CIUSSS de la Mauricie-et-du-Centre-du-Québec,3,7,1.0
2022-2023,CIUSSS de la Mauricie-et-du-Centre-du-Québec,3,9,116.0
2022-2023,CIUSSS de la Mauricie-et-du-Centre-du-Québec,4,1,35.0
2022-2023,CIUSSS de la Mauricie-et-du-Centre-du-Québec,4,2,95.0
2022-2023,CIUSSS de la Mauricie-et-du-Centre-du-Québec,4,3,119.0
2022-2023,CIUSSS de la Mauricie-et-du-Centre-du-Québec,4,4,72.0
2022-2023,CIUSSS de la Mauricie-et-du-Centre-du-Québec,4,5,80.0
2022-2023,CIUSSS de la Mauricie-et-du-Centre-du-Québec,4,6,21.0
2022-2023,CIUSSS de la Mauricie-et-du-Centre-du-Québec,4,7,4.0
2022-2023,CIUSSS de la Mauricie-et-du-Centre-du-Québec,4,9,426.0
2022-2023,CIUSSS de la Mauricie-et-du-Centre-du-Québec,5,1,135.0
2022-2023,CIUSSS de la Mauricie-et-du-Centre-du-Québec,5,2,245.0
2022-2023,CIUSSS de la Mauricie-et-du-Centre-du-Québec,5,3,173.0
2022-2023,CIUSSS de la Mauricie-et-du-Centre-du-Québec,5,4,81.0
2022-2023,CIUSSS de la Mauricie-et-du-Centre-du-Québec,5,5,166.0
2022-2023,CIUSSS de la Mauricie-et-du-Centre-du-Québec,5,6,87.0
2022-2023,CIUSSS de la Mauricie-et-du-Centre-du-Québec,5,7,21.0
2022-2023,CIUSSS de la Mauricie-et-du-Centre-du-Québec,5,8,13.0
2022-2023,CIUSSS de la Mauricie-et-du-Centre-du-Québec,5,9,921.0
2022-2023,CIUSSS de la Mauricie-et-du-Centre-du-Québec,6,1,259.0
2022-2023,CIUSSS de la Mauricie-et-du-Centre-du-Québec,6,2,716.0
2022-2023,CIUSSS de la Mauricie-et-du-Centre-du-Québec,6,3,430.0
2022-2023,CIUSSS de la Mauricie-et-du-Centre-du-Québec,6,4,209.0
2022-2023,CIUSSS de la Mauricie-et-du-Centre-du-Québec,6,5,886.0
2022-2023,CIUSSS de la Mauricie-et-du-Centre-du-Québec,6,6,380.0
2022-2023,CIUSSS de la Mauricie-et-du-Centre-du-Québec,6,7,39.0
2022-2023,CIUSSS de la Mauricie-et-du-Centre-du-Québec,6,8,14.0
2022-2023,CIUSSS de la Mauricie-et-du-Centre-du-Québec,6,9,2933.0
2022-2023,CIUSSS de la Mauricie-et-du-Centre-du-Québec,7,1,177.0
2022-2023,CIUSSS de la Mauricie-et-du-Centre-du-Québec,7,2,524.0
2022-2023,CIUSSS de la Mauricie-et-du-Centre-du-Québec,7,3,291.0
2022-2023,CIUSSS de la Mauricie-et-du-Centre-du-Québec,7,4,132.0
2022-2023,CIUSSS de la Mauricie-et-du-Centre-du-Québec,7,5,546.0
2022-2023,CIUSSS de la Mauricie-et-du-Centre-du-Québec,7,6,212.0
2022-2023,CIUSSS de la Mauricie-et-du-Centre-du-Québec,7,7,17.0
2022-2023,CIUSSS de la Mauricie-et-du-Centre-du-Québec,7,8,1.0
2022-2023,CIUSSS de la Mauricie-et-du-Centre-du-Québec,7,9,1900.0
2022-2023,CIUSSS de la Mauricie-et-du-Centre-du-Québec,8,1,82.0
2022-2023,CIUSSS de la Mauricie-et-du-Centre-du-Québec,8,2,192.0
2022-2023,CIUSSS de la Mauricie-et-du-Centre-du-Québec,8,3,139.0
2022-2023,CIUSSS de la Mauricie-et-du-Centre-du-Québec,8,4,77.0
2022-2023,CIUSSS de la Mauricie-et-du-Centre-du-Québec,8,5,340.0
2022-2023,CIUSSS de la Mauricie-et-du-Centre-du-Québec,8,6,168.0
2022-2023,CIUSSS de la Mauricie-et-du-Centre-du-Québec,8,7,22.0
2022-2023,CIUSSS de la Mauricie-et-du-Centre-du-Québec,8,8,13.0
2022-2023,CIUSSS de la Mauricie-et-du-Centre-du-Québec,8,9,1033.0
2022-2023,CIUSSS de la Mauricie-et-du-Centre-du-Québec,9,1,14.0
2022-2023,CIUSSS de la Mauricie-et-du-Centre-du-Québec,9,2,125.0
2022-2023,CIUSSS de la Mauricie-et-du-Centre-du-Québec,9,3,104.0
2022-2023,CIUSSS de la Mauricie-et-du-Centre-du-Québec,9,4,39.0
2022-2023,CIUSSS de la Mauricie-et-du-Centre-du-Québec,9,5,84.0
2022-2023,CIUSSS de la Mauricie-et-du-Centre-du-Québec,9,6,47.0
2022-2023,CIUSSS de la Mauricie-et-du-Centre-du-Québec,9,7,16.0
2022-2023,CIUSSS de la Mauricie-et-du-Centre-du-Québec,9,8,6.0
2022-2023,CIUSSS de la Mauricie-et-du-Centre-du-Québec,9,9,435.0
2022-2023,CIUSSS de la Mauricie-et-du-Centre-du-Québec,10,1,56314.0
2022-2023,CIUSSS de la Mauricie-et-du-Centre-du-Québec,10,2,64869.0
2022-2023,CIUSSS de la Mauricie-et-du-Centre-du-Québec,10,3,40248.0
2022-2023,CIUSSS de la Mauricie-et-du-Centre-du-Québec,10,4,25870.0
2022-2023,CIUSSS de la Mauricie-et-du-Centre-du-Québec,10,5,112340.0
2022-2023,CIUSSS de la Mauricie-et-du-Centre-du-Québec,10,6,35263.0
2022-2023,CIUSSS de la Mauricie-et-du-Centre-du-Québec,10,7,2196.0
2022-2023,CIUSSS de la Mauricie-et-du-Centre-du-Québec,10,8,273.0
2022-2023,CIUSSS de la Mauricie-et-du-Centre-du-Québec,10,9,337373.0
2022-2023,CIUSSS de la Mauricie-et-du-Centre-du-Québec,11,1,90.0
2022-2023,CIUSSS de la Mauricie-et-du-Centre-du-Québec,11,2,135.0
2022-2023,CIUSSS de la Mauricie-et-du-Centre-du-Québec,11,3,104.0
2022-2023,CIUSSS de la Mauricie-et-du-Centre-du-Québec,11,4,99.0
2022-2023,CIUSSS de la Mauricie-et-du-Centre-du-Québec,11,5,592.0
2022-2023,CIUSSS de la Mauricie-et-du-Centre-du-Québec,11,6,348.0
2022-2023,CIUSSS de la Mauricie-et-du-Centre-du-Québec,11,7,37.0
2022-2023,CIUSSS de la Mauricie-et-du-Centre-du-Québec,11,8,14.0
2022-2023,CIUSSS de la Mauricie-et-du-Centre-du-Québec,11,9,1419.0
2022-2023,CIUSSS de la Mauricie-et-du-Centre-du-Québec,12,1,50.0
2022-2023,CIUSSS de la Mauricie-et-du-Centre-du-Québec,12,2,83.0
2022-2023,CIUSSS de la Mauricie-et-du-Centre-du-Québec,12,3,63.0
2022-2023,CIUSSS de la Mauricie-et-du-Centre-du-Québec,12,4,53.0
2022-2023,CIUSSS de la Mauricie-et-du-Centre-du-Québec,12,5,323.0
2022-2023,CIUSSS de la Mauricie-et-du-Centre-du-Québec,12,6,191.0
2022-2023,CIUSSS de la Mauricie-et-du-Centre-du-Québec,12,7,17.0
2022-2023,CIUSSS de la Mauricie-et-du-Centre-du-Québec,12,8,1.0
2022-2023,CIUSSS de la Mauricie-et-du-Centre-du-Québec,12,9,781.0
2022-2023,CIUSSS de la Mauricie-et-du-Centre-du-Québec,13,1,40.0
2022-2023,CIUSSS de la Mauricie-et-du-Centre-du-Québec,13,2,52.0
2022-2023,CIUSSS de la Mauricie-et-du-Centre-du-Québec,13,3,41.0
2022-2023,CIUSSS de la Mauricie-et-du-Centre-du-Québec,13,4,46.0
2022-2023,CIUSSS de la Mauricie-et-du-Centre-du-Québec,13,5,269.0
2022-2023,CIUSSS de la Mauricie-et-du-Centre-du-Québec,13,6,157.0
2022-2023,CIUSSS de la Mauricie-et-du-Centre-du-Québec,13,7,20.0
2022-2023,CIUSSS de la Mauricie-et-du-Centre-du-Québec,13,8,13.0
