Annee,NomEtablissement,Ligne,Colonne,Chiffre
2015-2016,CISSS des Îles,6,8,0.0
2015-2016,CISSS des Îles,6,9,14.0
2015-2016,CISSS des Îles,7,1,0.0
2015-2016,CISSS des Îles,7,2,0.0
2015-2016,CISSS des Îles,7,3,0.0
2015-2016,CISSS des Îles,7,4,0.0
2015-2016,CISSS des Îles,7,5,1.0
2015-2016,CISSS des Îles,7,6,3.0
2015-2016,CISSS des Îles,7,7,0.0
2015-2016,CISSS des Îles,7,8,0.0
2015-2016,CISSS des Îles,7,9,4.0
2015-2016,CISSS des Îles,8,1,0.0
2015-2016,CISSS des Îles,8,2,0.0
2015-2016,CISSS des Îles,8,3,1.0
2015-2016,CISSS des Îles,8,4,2.0
2015-2016,CISSS des Îles,8,5,0.0
2015-2016,CISSS des Îles,8,6,0.0
2015-2016,CISSS des Îles,8,7,0.0
2015-2016,CISSS des Îles,8,8,0.0
2015-2016,CISSS des Îles,8,9,3.0
2015-2016,CISSS des Îles,9,1,0.0
2015-2016,CISSS des Îles,9,2,0.0
2015-2016,CISSS des Îles,9,3,1.0
2015-2016,CISSS des Îles,9,4,2.0
2015-2016,CISSS des Îles,9,5,1.0
2015-2016,CISSS des Îles,9,6,3.0
2015-2016,CISSS des Îles,9,7,0.0
2015-2016,CISSS des Îles,9,8,0.0
2015-2016,CISSS des Îles,9,9,7.0
2015-2016,CPR de la Côte-Nord,1,1,10.0
2015-2016,CPR de la Côte-Nord,1,2,7.0
2015-2016,CPR de la Côte-Nord,1,3,8.0
2015-2016,CPR de la Côte-Nord,1,4,5.0
2015-2016,CPR de la Côte-Nord,1,5,3.0
2015-2016,CPR de la Côte-Nord,1,6,5.0
2015-2016,CPR de la Côte-Nord,1,9,38.0
2015-2016,CPR de la Côte-Nord,2,1,12.0
2015-2016,CPR de la Côte-Nord,2,2,8.0
2015-2016,CPR de la Côte-Nord,2,3,5.0
2015-2016,CPR de la Côte-Nord,2,5,1.0
2015-2016,CPR de la Côte-Nord,2,9,26.0
2015-2016,CPR de la Côte-Nord,3,1,22.0
2015-2016,CPR de la Côte-Nord,3,2,15.0
2015-2016,CPR de la Côte-Nord,3,3,13.0
2015-2016,CPR de la Côte-Nord,3,4,5.0
2015-2016,CPR de la Côte-Nord,3,5,4.0
2015-2016,CPR de la Côte-Nord,3,6,5.0
2015-2016,CPR de la Côte-Nord,3,9,64.0
2015-2016,CPR de la Côte-Nord,4,1,15.0
2015-2016,CPR de la Côte-Nord,4,2,5.0
2015-2016,CPR de la Côte-Nord,4,3,4.0
2015-2016,CPR de la Côte-Nord,4,4,3.0
2015-2016,CPR de la Côte-Nord,4,5,1.0
2015-2016,CPR de la Côte-Nord,4,6,1.0
2015-2016,CPR de la Côte-Nord,4,9,29.0
2015-2016,CPR de la Côte-Nord,5,1,11.0
2015-2016,CPR de la Côte-Nord,5,2,10.0
2015-2016,CPR de la Côte-Nord,5,3,4.0
2015-2016,CPR de la Côte-Nord,5,5,1.0
2015-2016,CPR de la Côte-Nord,5,9,26.0
2015-2016,CPR de la Côte-Nord,6,1,26.0
2015-2016,CPR de la Côte-Nord,6,2,15.0
2015-2016,CPR de la Côte-Nord,6,3,8.0
2015-2016,CPR de la Côte-Nord,6,4,3.0
2015-2016,CPR de la Côte-Nord,6,5,2.0
2015-2016,CPR de la Côte-Nord,6,6,1.0
2015-2016,CPR de la Côte-Nord,6,9,55.0
2015-2016,CPR de la Côte-Nord,7,1,3.0
2015-2016,CPR de la Côte-Nord,7,2,5.0
2015-2016,CPR de la Côte-Nord,7,3,4.0
2015-2016,CPR de la Côte-Nord,7,4,9.0
2015-2016,CPR de la Côte-Nord,7,5,8.0
2015-2016,CPR de la Côte-Nord,7,6,12.0
2015-2016,CPR de la Côte-Nord,7,7,2.0
2015-2016,CPR de la Côte-Nord,7,9,43.0
2015-2016,CPR de la Côte-Nord,8,1,3.0
2015-2016,CPR de la Côte-Nord,8,2,8.0
2015-2016,CPR de la Côte-Nord,8,3,15.0
2015-2016,CPR de la Côte-Nord,8,4,3.0
2015-2016,CPR de la Côte-Nord,8,5,3.0
2015-2016,CPR de la Côte-Nord,8,9,32.0
2015-2016,CPR de la Côte-Nord,9,1,6.0
2015-2016,CPR de la Côte-Nord,9,2,13.0
2015-2016,CPR de la Côte-Nord,9,3,19.0
2015-2016,CPR de la Côte-Nord,9,4,12.0
2015-2016,CPR de la Côte-Nord,9,5,11.0
2015-2016,CPR de la Côte-Nord,9,6,12.0
2015-2016,CPR de la Côte-Nord,9,7,2.0
2015-2016,CPR de la Côte-Nord,9,9,75.0
2015-2016,CR Estrie Inc.,1,5,3.0
2015-2016,CR Estrie Inc.,1,6,10.0
2015-2016,CR Estrie Inc.,1,9,13.0
2015-2016,CR Estrie Inc.,2,3,1.0
2015-2016,CR Estrie Inc.,2,5,1.0
2015-2016,CR Estrie Inc.,2,9,2.0
2015-2016,CR Estrie Inc.,3,3,1.0
2015-2016,CR Estrie Inc.,3,5,4.0
2015-2016,CR Estrie Inc.,3,6,10.0
2015-2016,CR Estrie Inc.,3,9,15.0
2015-2016,CR Estrie Inc.,4,5,3.0
2015-2016,CR Estrie Inc.,4,6,3.0
2015-2016,CR Estrie Inc.,4,9,6.0
2015-2016,CR Estrie Inc.,6,5,3.0
2015-2016,CR Estrie Inc.,6,6,3.0
2015-2016,CR Estrie Inc.,6,9,6.0
2015-2016,CR Estrie Inc.,7,2,2.0
2015-2016,CR Estrie Inc.,7,3,1.0
2015-2016,CR Estrie Inc.,7,4,2.0
2015-2016,CR Estrie Inc.,7,5,9.0
2015-2016,CR Estrie Inc.,7,6,9.0
2015-2016,CR Estrie Inc.,7,9,23.0
2015-2016,CR Estrie Inc.,8,2,1.0
2015-2016,CR Estrie Inc.,8,3,2.0
2015-2016,CR Estrie Inc.,8,5,1.0
2015-2016,CR Estrie Inc.,8,9,4.0
2015-2016,CR Estrie Inc.,9,2,3.0
2015-2016,CR Estrie Inc.,9,3,3.0
2015-2016,CR Estrie Inc.,9,4,2.0
2015-2016,CR Estrie Inc.,9,5,10.0
2015-2016,CR Estrie Inc.,9,6,9.0
2015-2016,CR Estrie Inc.,9,9,27.0
2015-2016,CR La Maison,1,1,0.0
2015-2016,CR La Maison,1,2,0.0
2015-2016,CR La Maison,1,3,0.0
2015-2016,CR La Maison,1,4,0.0
2015-2016,CR La Maison,1,5,1.0
2015-2016,CR La Maison,1,6,0.0
2015-2016,CR La Maison,1,7,0.0
2015-2016,CR La Maison,1,8,0.0
2015-2016,CR La Maison,1,9,1.0
2015-2016,CR La Maison,2,1,12.0
2015-2016,CR La Maison,2,2,17.0
2015-2016,CR La Maison,2,3,9.0
2015-2016,CR La Maison,2,4,7.0
2015-2016,CR La Maison,2,5,2.0
2015-2016,CR La Maison,2,6,1.0
2015-2016,CR La Maison,2,7,0.0
2015-2016,CR La Maison,2,8,0.0
2015-2016,CR La Maison,2,9,48.0
2015-2016,CR La Maison,3,1,12.0
2015-2016,CR La Maison,3,2,17.0
2015-2016,CR La Maison,3,3,9.0
2015-2016,CR La Maison,3,4,7.0
2015-2016,CR La Maison,3,5,3.0
2015-2016,CR La Maison,3,6,1.0
2015-2016,CR La Maison,3,7,0.0
2015-2016,CR La Maison,3,8,0.0
2015-2016,CR La Maison,3,9,49.0
2015-2016,CR La Maison,5,1,13.0
2015-2016,CR La Maison,5,2,13.0
2015-2016,CR La Maison,5,3,6.0
2015-2016,CR La Maison,5,4,0.0
2015-2016,CR La Maison,5,5,2.0
2015-2016,CR La Maison,5,6,0.0
2015-2016,CR La Maison,5,7,0.0
2015-2016,CR La Maison,5,8,0.0
2015-2016,CR La Maison,5,9,34.0
2015-2016,CR La Maison,6,1,13.0
2015-2016,CR La Maison,6,2,13.0
2015-2016,CR La Maison,6,3,6.0
2015-2016,CR La Maison,6,4,0.0
2015-2016,CR La Maison,6,5,2.0
2015-2016,CR La Maison,6,6,0.0
2015-2016,CR La Maison,6,7,0.0
2015-2016,CR La Maison,6,8,0.0
2015-2016,CR La Maison,6,9,34.0
2015-2016,CR La Maison,8,1,1.0
2015-2016,CR La Maison,8,2,13.0
2015-2016,CR La Maison,8,3,11.0
2015-2016,CR La Maison,8,4,7.0
2015-2016,CR La Maison,8,5,6.0
2015-2016,CR La Maison,8,6,1.0
2015-2016,CR La Maison,8,7,0.0
2015-2016,CR La Maison,8,8,0.0
2015-2016,CR La Maison,8,9,39.0
2015-2016,CR La Maison,9,1,1.0
2015-2016,CR La Maison,9,2,13.0
2015-2016,CR La Maison,9,3,11.0
2015-2016,CR La Maison,9,4,7.0
2015-2016,CR La Maison,9,5,6.0
2015-2016,CR La Maison,9,6,1.0
2015-2016,CR La Maison,9,7,0.0
2015-2016,CR La Maison,9,8,0.0
2015-2016,CR La Maison,9,9,39.0
2015-2016,CR La Myriade,1,1,29.0
2015-2016,CR La Myriade,1,2,23.0
2015-2016,CR La Myriade,1,3,26.0
2015-2016,CR La Myriade,1,4,14.0
2015-2016,CR La Myriade,1,5,28.0
2015-2016,CR La Myriade,1,6,15.0
2015-2016,CR La Myriade,1,7,0.0
2015-2016,CR La Myriade,1,8,0.0
2015-2016,CR La Myriade,1,9,135.0
2015-2016,CR La Myriade,2,1,66.0
2015-2016,CR La Myriade,2,2,94.0
2015-2016,CR La Myriade,2,3,52.0
2015-2016,CR La Myriade,2,4,13.0
2015-2016,CR La Myriade,2,5,6.0
2015-2016,CR La Myriade,2,6,3.0
2015-2016,CR La Myriade,2,7,0.0
2015-2016,CR La Myriade,2,8,0.0
2015-2016,CR La Myriade,2,9,234.0
2015-2016,CR La Myriade,3,1,95.0
2015-2016,CR La Myriade,3,2,117.0
2015-2016,CR La Myriade,3,3,78.0
2015-2016,CR La Myriade,3,4,27.0
2015-2016,CR La Myriade,3,5,34.0
2015-2016,CR La Myriade,3,6,18.0
2015-2016,CR La Myriade,3,7,0.0
2015-2016,CR La Myriade,3,8,0.0
2015-2016,CR La Myriade,3,9,369.0
2015-2016,CR La Myriade,4,1,24.0
2015-2016,CR La Myriade,4,2,10.0
2015-2016,CR La Myriade,4,3,17.0
2015-2016,CR La Myriade,4,4,4.0
2015-2016,CR La Myriade,4,5,9.0
2015-2016,CR La Myriade,4,6,5.0
2015-2016,CR La Myriade,4,7,0.0
2015-2016,CR La Myriade,4,8,0.0
2015-2016,CR La Myriade,4,9,69.0
2015-2016,CR La Myriade,5,1,64.0
2015-2016,CR La Myriade,5,2,115.0
2015-2016,CR La Myriade,5,3,42.0
2015-2016,CR La Myriade,5,4,14.0
2015-2016,CR La Myriade,5,5,5.0
2015-2016,CR La Myriade,5,6,0.0
2015-2016,CR La Myriade,5,7,0.0
2015-2016,CR La Myriade,5,8,0.0
2015-2016,CR La Myriade,5,9,240.0
2015-2016,CR La Myriade,6,1,88.0
2015-2016,CR La Myriade,6,2,125.0
2015-2016,CR La Myriade,6,3,59.0
2015-2016,CR La Myriade,6,4,18.0
2015-2016,CR La Myriade,6,5,14.0
2015-2016,CR La Myriade,6,6,5.0
2015-2016,CR La Myriade,6,7,0.0
2015-2016,CR La Myriade,6,8,0.0
2015-2016,CR La Myriade,6,9,309.0
2015-2016,CR La Myriade,7,1,7.0
2015-2016,CR La Myriade,7,2,31.0
2015-2016,CR La Myriade,7,3,21.0
2015-2016,CR La Myriade,7,4,19.0
2015-2016,CR La Myriade,7,5,33.0
2015-2016,CR La Myriade,7,6,12.0
2015-2016,CR La Myriade,7,7,3.0
2015-2016,CR La Myriade,7,8,1.0
2015-2016,CR La Myriade,7,9,127.0
2015-2016,CR La Myriade,8,1,38.0
2015-2016,CR La Myriade,8,2,175.0
2015-2016,CR La Myriade,8,3,73.0
2015-2016,CR La Myriade,8,4,29.0
2015-2016,CR La Myriade,8,5,6.0
2015-2016,CR La Myriade,8,6,1.0
2015-2016,CR La Myriade,8,7,0.0
2015-2016,CR La Myriade,8,8,0.0
2015-2016,CR La Myriade,8,9,322.0
2015-2016,CR La Myriade,9,1,45.0
2015-2016,CR La Myriade,9,2,206.0
2015-2016,CR La Myriade,9,3,94.0
2015-2016,CR La Myriade,9,4,48.0
2015-2016,CR La Myriade,9,5,39.0
2015-2016,CR La Myriade,9,6,13.0
2015-2016,CR La Myriade,9,7,3.0
2015-2016,CR La Myriade,9,8,1.0
2015-2016,CR La Myriade,9,9,449.0
2015-2016,CR de l'Ouest de Montréal,1,1,44.0
2015-2016,CR de l'Ouest de Montréal,1,2,17.0
2015-2016,CR de l'Ouest de Montréal,1,3,20.0
2015-2016,CR de l'Ouest de Montréal,1,4,11.0
2015-2016,CR de l'Ouest de Montréal,1,5,15.0
2015-2016,CR de l'Ouest de Montréal,1,6,8.0
2015-2016,CR de l'Ouest de Montréal,1,7,1.0
2015-2016,CR de l'Ouest de Montréal,1,8,0.0
2015-2016,CR de l'Ouest de Montréal,1,9,116.0
2015-2016,CR de l'Ouest de Montréal,2,1,105.0
2015-2016,CR de l'Ouest de Montréal,2,2,47.0
2015-2016,CR de l'Ouest de Montréal,2,3,20.0
2015-2016,CR de l'Ouest de Montréal,2,4,5.0
2015-2016,CR de l'Ouest de Montréal,2,5,10.0
2015-2016,CR de l'Ouest de Montréal,2,6,2.0
2015-2016,CR de l'Ouest de Montréal,2,7,0.0
2015-2016,CR de l'Ouest de Montréal,2,8,0.0
2015-2016,CR de l'Ouest de Montréal,2,9,189.0
2015-2016,CR de l'Ouest de Montréal,3,1,149.0
2015-2016,CR de l'Ouest de Montréal,3,2,64.0
2015-2016,CR de l'Ouest de Montréal,3,3,40.0
2015-2016,CR de l'Ouest de Montréal,3,4,16.0
2015-2016,CR de l'Ouest de Montréal,3,5,25.0
2015-2016,CR de l'Ouest de Montréal,3,6,10.0
2015-2016,CR de l'Ouest de Montréal,3,7,1.0
2015-2016,CR de l'Ouest de Montréal,3,8,0.0
2015-2016,CR de l'Ouest de Montréal,3,9,305.0
2015-2016,CR de l'Ouest de Montréal,4,1,36.0
2015-2016,CR de l'Ouest de Montréal,4,2,10.0
2015-2016,CR de l'Ouest de Montréal,4,3,14.0
2015-2016,CR de l'Ouest de Montréal,4,4,11.0
2015-2016,CR de l'Ouest de Montréal,4,5,9.0
2015-2016,CR de l'Ouest de Montréal,4,6,1.0
2015-2016,CR de l'Ouest de Montréal,4,7,0.0
2015-2016,CR de l'Ouest de Montréal,4,8,0.0
2015-2016,CR de l'Ouest de Montréal,4,9,81.0
2015-2016,CR de l'Ouest de Montréal,5,1,37.0
2015-2016,CR de l'Ouest de Montréal,5,2,35.0
2015-2016,CR de l'Ouest de Montréal,5,3,15.0
2015-2016,CR de l'Ouest de Montréal,5,4,2.0
2015-2016,CR de l'Ouest de Montréal,5,5,3.0
2015-2016,CR de l'Ouest de Montréal,5,6,1.0
2015-2016,CR de l'Ouest de Montréal,5,7,0.0
2015-2016,CR de l'Ouest de Montréal,5,8,0.0
2015-2016,CR de l'Ouest de Montréal,5,9,93.0
2015-2016,CR de l'Ouest de Montréal,6,1,73.0
2015-2016,CR de l'Ouest de Montréal,6,2,45.0
2015-2016,CR de l'Ouest de Montréal,6,3,29.0
2015-2016,CR de l'Ouest de Montréal,6,4,13.0
2015-2016,CR de l'Ouest de Montréal,6,5,12.0
2015-2016,CR de l'Ouest de Montréal,6,6,2.0
2015-2016,CR de l'Ouest de Montréal,6,7,0.0
2015-2016,CR de l'Ouest de Montréal,6,8,0.0
2015-2016,CR de l'Ouest de Montréal,6,9,174.0
2015-2016,CR de l'Ouest de Montréal,7,1,10.0
2015-2016,CR de l'Ouest de Montréal,7,2,18.0
2015-2016,CR de l'Ouest de Montréal,7,3,11.0
2015-2016,CR de l'Ouest de Montréal,7,4,6.0
2015-2016,CR de l'Ouest de Montréal,7,5,26.0
2015-2016,CR de l'Ouest de Montréal,7,6,24.0
2015-2016,CR de l'Ouest de Montréal,7,7,14.0
2015-2016,CR de l'Ouest de Montréal,7,8,2.0
2015-2016,CR de l'Ouest de Montréal,7,9,111.0
2015-2016,CR de l'Ouest de Montréal,8,1,9.0
2015-2016,CR de l'Ouest de Montréal,8,2,18.0
2015-2016,CR de l'Ouest de Montréal,8,3,4.0
2015-2016,CR de l'Ouest de Montréal,8,4,3.0
2015-2016,CR de l'Ouest de Montréal,8,5,7.0
2015-2016,CR de l'Ouest de Montréal,8,6,1.0
2015-2016,CR de l'Ouest de Montréal,8,7,0.0
2015-2016,CR de l'Ouest de Montréal,8,8,0.0
2015-2016,CR de l'Ouest de Montréal,8,9,42.0
2015-2016,CR de l'Ouest de Montréal,9,1,19.0
2015-2016,CR de l'Ouest de Montréal,9,2,36.0
2015-2016,CR de l'Ouest de Montréal,9,3,15.0
2015-2016,CR de l'Ouest de Montréal,9,4,9.0
2015-2016,CR de l'Ouest de Montréal,9,5,33.0
2015-2016,CR de l'Ouest de Montréal,9,6,25.0
2015-2016,CR de l'Ouest de Montréal,9,7,14.0
2015-2016,CR de l'Ouest de Montréal,9,8,2.0
2015-2016,CR de l'Ouest de Montréal,9,9,153.0
2015-2016,CR de la Gaspésie,1,1,1.0
2015-2016,CR de la Gaspésie,1,2,0.0
2015-2016,CR de la Gaspésie,1,3,6.0
2015-2016,CR de la Gaspésie,1,4,2.0
2015-2016,CR de la Gaspésie,1,5,5.0
2015-2016,CR de la Gaspésie,1,6,1.0
2015-2016,CR de la Gaspésie,1,7,1.0
2015-2016,CR de la Gaspésie,1,8,0.0
2015-2016,CR de la Gaspésie,1,9,16.0
2015-2016,CR de la Gaspésie,2,1,20.0
2015-2016,CR de la Gaspésie,2,2,25.0
2015-2016,CR de la Gaspésie,2,3,7.0
2015-2016,CR de la Gaspésie,2,4,2.0
2015-2016,CR de la Gaspésie,2,5,2.0
2015-2016,CR de la Gaspésie,2,6,1.0
2015-2016,CR de la Gaspésie,2,7,0.0
2015-2016,CR de la Gaspésie,2,8,0.0
2015-2016,CR de la Gaspésie,2,9,57.0
2015-2016,CR de la Gaspésie,3,1,21.0
2015-2016,CR de la Gaspésie,3,2,25.0
2015-2016,CR de la Gaspésie,3,3,13.0
2015-2016,CR de la Gaspésie,3,4,4.0
2015-2016,CR de la Gaspésie,3,5,7.0
2015-2016,CR de la Gaspésie,3,6,2.0
2015-2016,CR de la Gaspésie,3,7,1.0
2015-2016,CR de la Gaspésie,3,8,0.0
2015-2016,CR de la Gaspésie,3,9,73.0
2015-2016,CR de la Gaspésie,4,1,2.0
2015-2016,CR de la Gaspésie,4,2,4.0
2015-2016,CR de la Gaspésie,4,3,3.0
2015-2016,CR de la Gaspésie,4,4,3.0
2015-2016,CR de la Gaspésie,4,5,4.0
2015-2016,CR de la Gaspésie,4,6,3.0
2015-2016,CR de la Gaspésie,4,7,0.0
2015-2016,CR de la Gaspésie,4,8,0.0
2015-2016,CR de la Gaspésie,4,9,19.0
2015-2016,CR de la Gaspésie,5,1,15.0
2015-2016,CR de la Gaspésie,5,2,14.0
2015-2016,CR de la Gaspésie,5,3,9.0
2015-2016,CR de la Gaspésie,5,4,2.0
2015-2016,CR de la Gaspésie,5,5,1.0
2015-2016,CR de la Gaspésie,5,6,1.0
2015-2016,CR de la Gaspésie,5,7,0.0
2015-2016,CR de la Gaspésie,5,8,0.0
2015-2016,CR de la Gaspésie,5,9,42.0
2015-2016,CR de la Gaspésie,6,1,17.0
2015-2016,CR de la Gaspésie,6,2,18.0
2015-2016,CR de la Gaspésie,6,3,12.0
2015-2016,CR de la Gaspésie,6,4,5.0
2015-2016,CR de la Gaspésie,6,5,5.0
2015-2016,CR de la Gaspésie,6,6,4.0
2015-2016,CR de la Gaspésie,6,7,0.0
2015-2016,CR de la Gaspésie,6,8,0.0
2015-2016,CR de la Gaspésie,6,9,61.0
2015-2016,CR de la Gaspésie,7,1,0.0
2015-2016,CR de la Gaspésie,7,2,3.0
2015-2016,CR de la Gaspésie,7,3,4.0
2015-2016,CR de la Gaspésie,7,4,3.0
2015-2016,CR de la Gaspésie,7,5,9.0
2015-2016,CR de la Gaspésie,7,6,8.0
2015-2016,CR de la Gaspésie,7,7,7.0
2015-2016,CR de la Gaspésie,7,8,0.0
2015-2016,CR de la Gaspésie,7,9,34.0
2015-2016,CR de la Gaspésie,8,1,2.0
2015-2016,CR de la Gaspésie,8,2,12.0
2015-2016,CR de la Gaspésie,8,3,4.0
2015-2016,CR de la Gaspésie,8,4,1.0
2015-2016,CR de la Gaspésie,8,5,4.0
2015-2016,CR de la Gaspésie,8,6,0.0
2015-2016,CR de la Gaspésie,8,7,0.0
2015-2016,CR de la Gaspésie,8,8,0.0
2015-2016,CR de la Gaspésie,8,9,23.0
2015-2016,CR de la Gaspésie,9,1,2.0
2015-2016,CR de la Gaspésie,9,2,15.0
2015-2016,CR de la Gaspésie,9,3,8.0
2015-2016,CR de la Gaspésie,9,4,4.0
2015-2016,CR de la Gaspésie,9,5,13.0
2015-2016,CR de la Gaspésie,9,6,8.0
2015-2016,CR de la Gaspésie,9,7,7.0
2015-2016,CR de la Gaspésie,9,8,0.0
2015-2016,CR de la Gaspésie,9,9,57.0
2015-2016,CRDI de Québec,1,1,27.0
2015-2016,CRDI de Québec,1,2,18.0
2015-2016,CRDI de Québec,1,3,32.0
2015-2016,CRDI de Québec,1,4,27.0
2015-2016,CRDI de Québec,1,5,43.0
2015-2016,CRDI de Québec,1,6,25.0
2015-2016,CRDI de Québec,1,7,1.0
2015-2016,CRDI de Québec,1,8,1.0
2015-2016,CRDI de Québec,1,9,174.0
2015-2016,CRDI de Québec,2,1,54.0
2015-2016,CRDI de Québec,2,2,134.0
2015-2016,CRDI de Québec,2,3,72.0
2015-2016,CRDI de Québec,2,4,19.0
2015-2016,CRDI de Québec,2,5,18.0
2015-2016,CRDI de Québec,2,6,2.0
2015-2016,CRDI de Québec,2,7,1.0
2015-2016,CRDI de Québec,2,8,0.0
2015-2016,CRDI de Québec,2,9,300.0
2015-2016,CRDI de Québec,3,1,81.0
2015-2016,CRDI de Québec,3,2,152.0
2015-2016,CRDI de Québec,3,3,104.0
2015-2016,CRDI de Québec,3,4,46.0
2015-2016,CRDI de Québec,3,5,61.0
2015-2016,CRDI de Québec,3,6,27.0
2015-2016,CRDI de Québec,3,7,2.0
2015-2016,CRDI de Québec,3,8,1.0
2015-2016,CRDI de Québec,3,9,474.0
2015-2016,CRDI de Québec,4,1,30.0
2015-2016,CRDI de Québec,4,2,16.0
2015-2016,CRDI de Québec,4,3,19.0
2015-2016,CRDI de Québec,4,4,13.0
2015-2016,CRDI de Québec,4,5,14.0
2015-2016,CRDI de Québec,4,6,8.0
2015-2016,CRDI de Québec,4,7,1.0
2015-2016,CRDI de Québec,4,8,0.0
2015-2016,CRDI de Québec,4,9,101.0
2015-2016,CRDI de Québec,5,1,52.0
2015-2016,CRDI de Québec,5,2,177.0
2015-2016,CRDI de Québec,5,3,77.0
2015-2016,CRDI de Québec,5,4,15.0
2015-2016,CRDI de Québec,5,5,5.0
2015-2016,CRDI de Québec,5,6,3.0
2015-2016,CRDI de Québec,5,7,1.0
2015-2016,CRDI de Québec,5,8,0.0
2015-2016,CRDI de Québec,5,9,330.0
2015-2016,CRDI de Québec,6,1,82.0
2015-2016,CRDI de Québec,6,2,193.0
2015-2016,CRDI de Québec,6,3,96.0
2015-2016,CRDI de Québec,6,4,28.0
2015-2016,CRDI de Québec,6,5,19.0
2015-2016,CRDI de Québec,6,6,11.0
2015-2016,CRDI de Québec,6,7,2.0
2015-2016,CRDI de Québec,6,8,0.0
2015-2016,CRDI de Québec,6,9,431.0
2015-2016,CRDI de Québec,7,1,4.0
2015-2016,CRDI de Québec,7,2,25.0
2015-2016,CRDI de Québec,7,3,13.0
2015-2016,CRDI de Québec,7,4,11.0
2015-2016,CRDI de Québec,7,5,33.0
2015-2016,CRDI de Québec,7,6,35.0
2015-2016,CRDI de Québec,7,7,10.0
2015-2016,CRDI de Québec,7,8,4.0
2015-2016,CRDI de Québec,7,9,135.0
2015-2016,CRDI de Québec,8,1,8.0
2015-2016,CRDI de Québec,8,2,76.0
2015-2016,CRDI de Québec,8,3,40.0
2015-2016,CRDI de Québec,8,4,17.0
2015-2016,CRDI de Québec,8,5,25.0
2015-2016,CRDI de Québec,8,6,1.0
2015-2016,CRDI de Québec,8,7,0.0
2015-2016,CRDI de Québec,8,8,0.0
2015-2016,CRDI de Québec,8,9,167.0
2015-2016,CRDI de Québec,9,1,12.0
2015-2016,CRDI de Québec,9,2,101.0
2015-2016,CRDI de Québec,9,3,53.0
2015-2016,CRDI de Québec,9,4,28.0
2015-2016,CRDI de Québec,9,5,58.0
2015-2016,CRDI de Québec,9,6,36.0
2015-2016,CRDI de Québec,9,7,10.0
2015-2016,CRDI de Québec,9,8,4.0
2015-2016,CRDI de Québec,9,9,302.0
2015-2016,CRDITED Chaudière-Appalaches,1,1,35.0
2015-2016,CRDITED Chaudière-Appalaches,1,2,15.0
2015-2016,CRDITED Chaudière-Appalaches,1,3,16.0
2015-2016,CRDITED Chaudière-Appalaches,1,4,24.0
2015-2016,CRDITED Chaudière-Appalaches,1,5,17.0
2015-2016,CRDITED Chaudière-Appalaches,1,6,5.0
2015-2016,CRDITED Chaudière-Appalaches,1,7,4.0
2015-2016,CRDITED Chaudière-Appalaches,1,8,0.0
2015-2016,CRDITED Chaudière-Appalaches,1,9,116.0
2015-2016,CRDITED Chaudière-Appalaches,2,1,40.0
2015-2016,CRDITED Chaudière-Appalaches,2,2,68.0
2015-2016,CRDITED Chaudière-Appalaches,2,3,26.0
2015-2016,CRDITED Chaudière-Appalaches,2,4,10.0
2015-2016,CRDITED Chaudière-Appalaches,2,5,7.0
2015-2016,CRDITED Chaudière-Appalaches,2,6,2.0
2015-2016,CRDITED Chaudière-Appalaches,2,7,0.0
2015-2016,CRDITED Chaudière-Appalaches,2,8,0.0
2015-2016,CRDITED Chaudière-Appalaches,2,9,153.0
2015-2016,CRDITED Chaudière-Appalaches,3,1,75.0
2015-2016,CRDITED Chaudière-Appalaches,3,2,83.0
2015-2016,CRDITED Chaudière-Appalaches,3,3,42.0
2015-2016,CRDITED Chaudière-Appalaches,3,4,34.0
2015-2016,CRDITED Chaudière-Appalaches,3,5,24.0
2015-2016,CRDITED Chaudière-Appalaches,3,6,7.0
2015-2016,CRDITED Chaudière-Appalaches,3,7,4.0
2015-2016,CRDITED Chaudière-Appalaches,3,8,0.0
2015-2016,CRDITED Chaudière-Appalaches,3,9,269.0
2015-2016,CRDITED Chaudière-Appalaches,4,1,33.0
2015-2016,CRDITED Chaudière-Appalaches,4,2,9.0
2015-2016,CRDITED Chaudière-Appalaches,4,3,9.0
2015-2016,CRDITED Chaudière-Appalaches,4,4,21.0
2015-2016,CRDITED Chaudière-Appalaches,4,5,14.0
2015-2016,CRDITED Chaudière-Appalaches,4,6,7.0
2015-2016,CRDITED Chaudière-Appalaches,4,7,2.0
2015-2016,CRDITED Chaudière-Appalaches,4,8,0.0
2015-2016,CRDITED Chaudière-Appalaches,4,9,95.0
2015-2016,CRDITED Chaudière-Appalaches,5,1,38.0
2015-2016,CRDITED Chaudière-Appalaches,5,2,56.0
2015-2016,CRDITED Chaudière-Appalaches,5,3,25.0
2015-2016,CRDITED Chaudière-Appalaches,5,4,9.0
2015-2016,CRDITED Chaudière-Appalaches,5,5,9.0
2015-2016,CRDITED Chaudière-Appalaches,5,6,1.0
2015-2016,CRDITED Chaudière-Appalaches,5,7,0.0
2015-2016,CRDITED Chaudière-Appalaches,5,8,0.0
2015-2016,CRDITED Chaudière-Appalaches,5,9,138.0
2015-2016,CRDITED Chaudière-Appalaches,6,1,71.0
2015-2016,CRDITED Chaudière-Appalaches,6,2,65.0
2015-2016,CRDITED Chaudière-Appalaches,6,3,34.0
2015-2016,CRDITED Chaudière-Appalaches,6,4,30.0
