Annee,NomEtablissement,Ligne,Colonne,Chiffre
2013-2014,Réadaptation du Sud-Ouest et du Renfort,6,5,155.0
2013-2014,Réadaptation du Sud-Ouest et du Renfort,6,9,134.0
2013-2014,Réadaptation du Sud-Ouest et du Renfort,7,1,83.0
2013-2014,Réadaptation du Sud-Ouest et du Renfort,7,2,116.0
2013-2014,Réadaptation du Sud-Ouest et du Renfort,7,3,40.0
2013-2014,Réadaptation du Sud-Ouest et du Renfort,7,4,18.0
2013-2014,Réadaptation du Sud-Ouest et du Renfort,7,5,9.0
2013-2014,Réadaptation du Sud-Ouest et du Renfort,7,6,7.0
2013-2014,Réadaptation du Sud-Ouest et du Renfort,7,7,1.0
2013-2014,Réadaptation du Sud-Ouest et du Renfort,7,9,274.0
2013-2014,Réadaptation du Sud-Ouest et du Renfort,8,1,143.0
2013-2014,Réadaptation du Sud-Ouest et du Renfort,8,2,126.0
2013-2014,Réadaptation du Sud-Ouest et du Renfort,8,3,226.0
2013-2014,Réadaptation du Sud-Ouest et du Renfort,8,4,194.0
2013-2014,Réadaptation du Sud-Ouest et du Renfort,8,5,126.0
2013-2014,Réadaptation du Sud-Ouest et du Renfort,8,6,412.0
2013-2014,Réadaptation du Sud-Ouest et du Renfort,8,7,910.0
2013-2014,Réadaptation du Sud-Ouest et du Renfort,8,9,161.0
2013-2014,Réadaptation du Sud-Ouest et du Renfort,9,1,144.0
2013-2014,Réadaptation du Sud-Ouest et du Renfort,9,2,114.0
2013-2014,Réadaptation du Sud-Ouest et du Renfort,9,3,171.0
2013-2014,Réadaptation du Sud-Ouest et du Renfort,9,4,127.0
2013-2014,Réadaptation du Sud-Ouest et du Renfort,9,5,69.0
2013-2014,Réadaptation du Sud-Ouest et du Renfort,9,6,292.0
2013-2014,Réadaptation du Sud-Ouest et du Renfort,9,7,910.0
2013-2014,Réadaptation du Sud-Ouest et du Renfort,9,9,136.0
2014-2015,CPR de la Côte-Nord,1,1,7.0
2014-2015,CPR de la Côte-Nord,1,3,1.0
2014-2015,CPR de la Côte-Nord,1,5,3.0
2014-2015,CPR de la Côte-Nord,1,6,1.0
2014-2015,CPR de la Côte-Nord,1,9,12.0
2014-2015,CPR de la Côte-Nord,2,1,138.0
2014-2015,CPR de la Côte-Nord,2,3,154.0
2014-2015,CPR de la Côte-Nord,2,5,891.0
2014-2015,CPR de la Côte-Nord,2,6,15.0
2014-2015,CPR de la Côte-Nord,2,9,317.0
2014-2015,CPR de la Côte-Nord,3,1,128.0
2014-2015,CPR de la Côte-Nord,3,3,154.0
2014-2015,CPR de la Côte-Nord,3,5,1258.0
2014-2015,CPR de la Côte-Nord,3,6,15.0
2014-2015,CPR de la Côte-Nord,3,9,141.0
2014-2015,CPR de la Côte-Nord,4,1,1.0
2014-2015,CPR de la Côte-Nord,4,2,4.0
2014-2015,CPR de la Côte-Nord,4,3,1.0
2014-2015,CPR de la Côte-Nord,4,9,6.0
2014-2015,CPR de la Côte-Nord,5,1,49.0
2014-2015,CPR de la Côte-Nord,5,2,164.0
2014-2015,CPR de la Côte-Nord,5,3,28.0
2014-2015,CPR de la Côte-Nord,5,9,123.0
2014-2015,CPR de la Côte-Nord,6,1,49.0
2014-2015,CPR de la Côte-Nord,6,2,188.0
2014-2015,CPR de la Côte-Nord,6,3,28.0
2014-2015,CPR de la Côte-Nord,6,9,130.0
2014-2015,CPR de la Côte-Nord,7,1,8.0
2014-2015,CPR de la Côte-Nord,7,2,4.0
2014-2015,CPR de la Côte-Nord,7,3,2.0
2014-2015,CPR de la Côte-Nord,7,5,3.0
2014-2015,CPR de la Côte-Nord,7,6,1.0
2014-2015,CPR de la Côte-Nord,7,9,18.0
2014-2015,CPR de la Côte-Nord,8,1,127.0
2014-2015,CPR de la Côte-Nord,8,2,164.0
2014-2015,CPR de la Côte-Nord,8,3,91.0
2014-2015,CPR de la Côte-Nord,8,5,891.0
2014-2015,CPR de la Côte-Nord,8,6,15.0
2014-2015,CPR de la Côte-Nord,8,9,252.0
2014-2015,CPR de la Côte-Nord,9,1,114.0
2014-2015,CPR de la Côte-Nord,9,2,188.0
2014-2015,CPR de la Côte-Nord,9,3,91.0
2014-2015,CPR de la Côte-Nord,9,5,1258.0
2014-2015,CPR de la Côte-Nord,9,6,15.0
2014-2015,CPR de la Côte-Nord,9,9,141.0
2014-2015,CR Estrie Inc.,1,5,1.0
2014-2015,CR Estrie Inc.,1,6,1.0
2014-2015,CR Estrie Inc.,1,9,2.0
2014-2015,CR Estrie Inc.,2,5,7.0
2014-2015,CR Estrie Inc.,2,6,86.0
2014-2015,CR Estrie Inc.,2,9,46.0
2014-2015,CR Estrie Inc.,3,5,7.0
2014-2015,CR Estrie Inc.,3,6,86.0
2014-2015,CR Estrie Inc.,3,9,46.0
2014-2015,CR Estrie Inc.,7,5,1.0
2014-2015,CR Estrie Inc.,7,6,1.0
2014-2015,CR Estrie Inc.,7,9,2.0
2014-2015,CR Estrie Inc.,8,5,7.0
2014-2015,CR Estrie Inc.,8,6,86.0
2014-2015,CR Estrie Inc.,8,9,46.0
2014-2015,CR Estrie Inc.,9,5,7.0
2014-2015,CR Estrie Inc.,9,6,86.0
2014-2015,CR Estrie Inc.,9,9,46.0
2014-2015,CR La Maison,4,2,3.0
2014-2015,CR La Maison,4,3,1.0
2014-2015,CR La Maison,4,5,2.0
2014-2015,CR La Maison,4,9,6.0
2014-2015,CR La Maison,5,2,264.0
2014-2015,CR La Maison,5,3,132.0
2014-2015,CR La Maison,5,5,143.0
2014-2015,CR La Maison,5,9,202.0
2014-2015,CR La Maison,6,2,272.0
2014-2015,CR La Maison,6,3,132.0
2014-2015,CR La Maison,6,5,143.0
2014-2015,CR La Maison,6,9,146.0
2014-2015,CR La Maison,7,2,3.0
2014-2015,CR La Maison,7,3,1.0
2014-2015,CR La Maison,7,5,2.0
2014-2015,CR La Maison,7,9,6.0
2014-2015,CR La Maison,8,2,264.0
2014-2015,CR La Maison,8,3,132.0
2014-2015,CR La Maison,8,5,143.0
2014-2015,CR La Maison,8,9,202.0
2014-2015,CR La Maison,9,2,272.0
2014-2015,CR La Maison,9,3,132.0
2014-2015,CR La Maison,9,5,143.0
2014-2015,CR La Maison,9,9,146.0
2014-2015,CR La Myriade,1,1,13.0
2014-2015,CR La Myriade,1,2,3.0
2014-2015,CR La Myriade,1,3,6.0
2014-2015,CR La Myriade,1,4,3.0
2014-2015,CR La Myriade,1,5,0.0
2014-2015,CR La Myriade,1,6,0.0
2014-2015,CR La Myriade,1,7,0.0
2014-2015,CR La Myriade,1,8,0.0
2014-2015,CR La Myriade,1,9,25.0
2014-2015,CR La Myriade,2,1,130.0
2014-2015,CR La Myriade,2,2,105.0
2014-2015,CR La Myriade,2,3,150.0
2014-2015,CR La Myriade,2,4,119.0
2014-2015,CR La Myriade,2,9,131.0
2014-2015,CR La Myriade,3,1,113.0
2014-2015,CR La Myriade,3,2,135.0
2014-2015,CR La Myriade,3,3,152.0
2014-2015,CR La Myriade,3,4,126.0
2014-2015,CR La Myriade,3,9,126.0
2014-2015,CR La Myriade,4,1,9.0
2014-2015,CR La Myriade,4,2,13.0
2014-2015,CR La Myriade,4,3,4.0
2014-2015,CR La Myriade,4,4,4.0
2014-2015,CR La Myriade,4,5,2.0
2014-2015,CR La Myriade,4,6,0.0
2014-2015,CR La Myriade,4,7,0.0
2014-2015,CR La Myriade,4,8,0.0
2014-2015,CR La Myriade,4,9,32.0
2014-2015,CR La Myriade,5,1,88.0
2014-2015,CR La Myriade,5,2,151.0
2014-2015,CR La Myriade,5,3,450.0
2014-2015,CR La Myriade,5,4,96.0
2014-2015,CR La Myriade,5,5,198.0
2014-2015,CR La Myriade,5,9,167.0
2014-2015,CR La Myriade,6,1,57.0
2014-2015,CR La Myriade,6,2,118.0
2014-2015,CR La Myriade,6,3,490.0
2014-2015,CR La Myriade,6,4,89.0
2014-2015,CR La Myriade,6,5,198.0
2014-2015,CR La Myriade,6,9,123.0
2014-2015,CR La Myriade,7,1,22.0
2014-2015,CR La Myriade,7,2,16.0
2014-2015,CR La Myriade,7,3,10.0
2014-2015,CR La Myriade,7,4,7.0
2014-2015,CR La Myriade,7,5,2.0
2014-2015,CR La Myriade,7,6,0.0
2014-2015,CR La Myriade,7,7,0.0
2014-2015,CR La Myriade,7,8,0.0
2014-2015,CR La Myriade,7,9,57.0
2014-2015,CR La Myriade,8,1,113.0
2014-2015,CR La Myriade,8,2,142.0
2014-2015,CR La Myriade,8,3,270.0
2014-2015,CR La Myriade,8,4,106.0
2014-2015,CR La Myriade,8,5,198.0
2014-2015,CR La Myriade,8,9,151.0
2014-2015,CR La Myriade,9,1,90.0
2014-2015,CR La Myriade,9,2,125.0
2014-2015,CR La Myriade,9,3,266.0
2014-2015,CR La Myriade,9,4,99.0
2014-2015,CR La Myriade,9,5,198.0
2014-2015,CR La Myriade,9,9,126.0
2014-2015,CR de l'Ouest de Montréal,1,1,8.0
2014-2015,CR de l'Ouest de Montréal,1,2,17.0
2014-2015,CR de l'Ouest de Montréal,1,3,17.0
2014-2015,CR de l'Ouest de Montréal,1,4,13.0
2014-2015,CR de l'Ouest de Montréal,1,5,13.0
2014-2015,CR de l'Ouest de Montréal,1,6,1.0
2014-2015,CR de l'Ouest de Montréal,1,7,0.0
2014-2015,CR de l'Ouest de Montréal,1,8,1.0
2014-2015,CR de l'Ouest de Montréal,1,9,70.0
2014-2015,CR de l'Ouest de Montréal,2,1,34.0
2014-2015,CR de l'Ouest de Montréal,2,2,359.0
2014-2015,CR de l'Ouest de Montréal,2,3,408.0
2014-2015,CR de l'Ouest de Montréal,2,4,672.0
2014-2015,CR de l'Ouest de Montréal,2,5,494.0
2014-2015,CR de l'Ouest de Montréal,2,6,1234.0
2014-2015,CR de l'Ouest de Montréal,2,7,0.0
2014-2015,CR de l'Ouest de Montréal,2,8,1580.0
2014-2015,CR de l'Ouest de Montréal,2,9,447.0
2014-2015,CR de l'Ouest de Montréal,3,1,28.0
2014-2015,CR de l'Ouest de Montréal,3,2,378.0
2014-2015,CR de l'Ouest de Montréal,3,3,418.0
2014-2015,CR de l'Ouest de Montréal,3,4,736.0
2014-2015,CR de l'Ouest de Montréal,3,5,298.0
2014-2015,CR de l'Ouest de Montréal,3,6,1234.0
2014-2015,CR de l'Ouest de Montréal,3,7,0.0
2014-2015,CR de l'Ouest de Montréal,3,8,1580.0
2014-2015,CR de l'Ouest de Montréal,3,9,378.0
2014-2015,CR de l'Ouest de Montréal,4,1,153.0
2014-2015,CR de l'Ouest de Montréal,4,2,109.0
2014-2015,CR de l'Ouest de Montréal,4,3,37.0
2014-2015,CR de l'Ouest de Montréal,4,4,5.0
2014-2015,CR de l'Ouest de Montréal,4,5,3.0
2014-2015,CR de l'Ouest de Montréal,4,6,0.0
2014-2015,CR de l'Ouest de Montréal,4,7,0.0
2014-2015,CR de l'Ouest de Montréal,4,8,0.0
2014-2015,CR de l'Ouest de Montréal,4,9,307.0
2014-2015,CR de l'Ouest de Montréal,5,1,306.0
2014-2015,CR de l'Ouest de Montréal,5,2,536.0
2014-2015,CR de l'Ouest de Montréal,5,3,699.0
2014-2015,CR de l'Ouest de Montréal,5,4,812.0
2014-2015,CR de l'Ouest de Montréal,5,5,699.0
2014-2015,CR de l'Ouest de Montréal,5,6,0.0
2014-2015,CR de l'Ouest de Montréal,5,7,0.0
2014-2015,CR de l'Ouest de Montréal,5,8,0.0
2014-2015,CR de l'Ouest de Montréal,5,9,447.0
2014-2015,CR de l'Ouest de Montréal,6,1,254.0
2014-2015,CR de l'Ouest de Montréal,6,2,470.0
2014-2015,CR de l'Ouest de Montréal,6,3,581.0
2014-2015,CR de l'Ouest de Montréal,6,4,1079.0
2014-2015,CR de l'Ouest de Montréal,6,5,514.0
2014-2015,CR de l'Ouest de Montréal,6,6,0.0
2014-2015,CR de l'Ouest de Montréal,6,7,0.0
2014-2015,CR de l'Ouest de Montréal,6,8,0.0
2014-2015,CR de l'Ouest de Montréal,6,9,355.0
2014-2015,CR de l'Ouest de Montréal,7,1,161.0
2014-2015,CR de l'Ouest de Montréal,7,2,126.0
2014-2015,CR de l'Ouest de Montréal,7,3,54.0
2014-2015,CR de l'Ouest de Montréal,7,4,18.0
2014-2015,CR de l'Ouest de Montréal,7,5,16.0
2014-2015,CR de l'Ouest de Montréal,7,6,1.0
2014-2015,CR de l'Ouest de Montréal,7,7,0.0
2014-2015,CR de l'Ouest de Montréal,7,8,1.0
2014-2015,CR de l'Ouest de Montréal,7,9,377.0
2014-2015,CR de l'Ouest de Montréal,8,1,293.0
2014-2015,CR de l'Ouest de Montréal,8,2,512.0
2014-2015,CR de l'Ouest de Montréal,8,3,608.0
2014-2015,CR de l'Ouest de Montréal,8,4,711.0
2014-2015,CR de l'Ouest de Montréal,8,5,533.0
2014-2015,CR de l'Ouest de Montréal,8,6,1234.0
2014-2015,CR de l'Ouest de Montréal,8,7,0.0
2014-2015,CR de l'Ouest de Montréal,8,8,1580.0
2014-2015,CR de l'Ouest de Montréal,8,9,447.0
2014-2015,CR de l'Ouest de Montréal,9,1,254.0
2014-2015,CR de l'Ouest de Montréal,9,2,444.0
2014-2015,CR de l'Ouest de Montréal,9,3,508.0
2014-2015,CR de l'Ouest de Montréal,9,4,784.0
2014-2015,CR de l'Ouest de Montréal,9,5,406.0
2014-2015,CR de l'Ouest de Montréal,9,6,1234.0
2014-2015,CR de l'Ouest de Montréal,9,7,0.0
2014-2015,CR de l'Ouest de Montréal,9,8,1580.0
2014-2015,CR de l'Ouest de Montréal,9,9,357.0
2014-2015,CR de la Gaspésie,1,1,1.0
2014-2015,CR de la Gaspésie,1,2,0.0
2014-2015,CR de la Gaspésie,1,3,0.0
2014-2015,CR de la Gaspésie,1,4,0.0
2014-2015,CR de la Gaspésie,1,5,0.0
2014-2015,CR de la Gaspésie,1,6,1.0
2014-2015,CR de la Gaspésie,1,7,0.0
2014-2015,CR de la Gaspésie,1,8,0.0
2014-2015,CR de la Gaspésie,1,9,2.0
2014-2015,CR de la Gaspésie,2,1,5.0
2014-2015,CR de la Gaspésie,2,2,0.0
2014-2015,CR de la Gaspésie,2,3,0.0
2014-2015,CR de la Gaspésie,2,4,0.0
2014-2015,CR de la Gaspésie,2,5,0.0
2014-2015,CR de la Gaspésie,2,6,230.0
2014-2015,CR de la Gaspésie,2,7,0.0
2014-2015,CR de la Gaspésie,2,8,0.0
2014-2015,CR de la Gaspésie,2,9,118.0
2014-2015,CR de la Gaspésie,3,1,5.0
2014-2015,CR de la Gaspésie,3,2,0.0
2014-2015,CR de la Gaspésie,3,3,0.0
2014-2015,CR de la Gaspésie,3,4,0.0
2014-2015,CR de la Gaspésie,3,5,0.0
2014-2015,CR de la Gaspésie,3,6,230.0
2014-2015,CR de la Gaspésie,3,7,0.0
2014-2015,CR de la Gaspésie,3,8,0.0
2014-2015,CR de la Gaspésie,3,9,118.0
2014-2015,CR de la Gaspésie,4,1,3.0
2014-2015,CR de la Gaspésie,4,2,8.0
2014-2015,CR de la Gaspésie,4,3,2.0
2014-2015,CR de la Gaspésie,4,4,0.0
2014-2015,CR de la Gaspésie,4,5,0.0
2014-2015,CR de la Gaspésie,4,6,0.0
2014-2015,CR de la Gaspésie,4,7,0.0
2014-2015,CR de la Gaspésie,4,8,0.0
2014-2015,CR de la Gaspésie,4,9,13.0
2014-2015,CR de la Gaspésie,5,1,53.0
2014-2015,CR de la Gaspésie,5,2,142.0
2014-2015,CR de la Gaspésie,5,3,105.0
2014-2015,CR de la Gaspésie,5,4,0.0
2014-2015,CR de la Gaspésie,5,5,0.0
2014-2015,CR de la Gaspésie,5,6,0.0
2014-2015,CR de la Gaspésie,5,7,0.0
2014-2015,CR de la Gaspésie,5,8,0.0
2014-2015,CR de la Gaspésie,5,9,116.0
2014-2015,CR de la Gaspésie,6,1,41.0
2014-2015,CR de la Gaspésie,6,2,32.0
2014-2015,CR de la Gaspésie,6,3,105.0
2014-2015,CR de la Gaspésie,6,4,0.0
2014-2015,CR de la Gaspésie,6,5,0.0
2014-2015,CR de la Gaspésie,6,6,0.0
2014-2015,CR de la Gaspésie,6,7,0.0
2014-2015,CR de la Gaspésie,6,8,0.0
2014-2015,CR de la Gaspésie,6,9,41.0
2014-2015,CR de la Gaspésie,7,1,4.0
2014-2015,CR de la Gaspésie,7,2,8.0
2014-2015,CR de la Gaspésie,7,3,2.0
2014-2015,CR de la Gaspésie,7,4,0.0
2014-2015,CR de la Gaspésie,7,5,0.0
2014-2015,CR de la Gaspésie,7,6,1.0
2014-2015,CR de la Gaspésie,7,7,0.0
2014-2015,CR de la Gaspésie,7,8,0.0
2014-2015,CR de la Gaspésie,7,9,15.0
2014-2015,CR de la Gaspésie,8,1,41.0
2014-2015,CR de la Gaspésie,8,2,142.0
2014-2015,CR de la Gaspésie,8,3,105.0
2014-2015,CR de la Gaspésie,8,4,0.0
2014-2015,CR de la Gaspésie,8,5,0.0
2014-2015,CR de la Gaspésie,8,6,230.0
2014-2015,CR de la Gaspésie,8,7,0.0
2014-2015,CR de la Gaspésie,8,8,0.0
2014-2015,CR de la Gaspésie,8,9,116.0
2014-2015,CR de la Gaspésie,9,1,37.0
2014-2015,CR de la Gaspésie,9,2,32.0
2014-2015,CR de la Gaspésie,9,3,105.0
2014-2015,CR de la Gaspésie,9,4,0.0
2014-2015,CR de la Gaspésie,9,5,0.0
2014-2015,CR de la Gaspésie,9,6,230.0
2014-2015,CR de la Gaspésie,9,7,0.0
2014-2015,CR de la Gaspésie,9,8,0.0
2014-2015,CR de la Gaspésie,9,9,41.0
2014-2015,CRDI de Québec,1,1,10.0
2014-2015,CRDI de Québec,1,2,7.0
2014-2015,CRDI de Québec,1,3,15.0
2014-2015,CRDI de Québec,1,4,16.0
2014-2015,CRDI de Québec,1,5,17.0
2014-2015,CRDI de Québec,1,6,11.0
2014-2015,CRDI de Québec,1,7,3.0
2014-2015,CRDI de Québec,1,9,79.0
2014-2015,CRDI de Québec,2,1,47.0
2014-2015,CRDI de Québec,2,2,436.0
2014-2015,CRDI de Québec,2,3,296.0
2014-2015,CRDI de Québec,2,4,244.0
2014-2015,CRDI de Québec,2,5,229.0
2014-2015,CRDI de Québec,2,6,382.0
2014-2015,CRDI de Québec,2,7,209.0
2014-2015,CRDI de Québec,2,9,261.0
2014-2015,CRDI de Québec,3,1,42.0
2014-2015,CRDI de Québec,3,2,492.0
2014-2015,CRDI de Québec,3,3,156.0
2014-2015,CRDI de Québec,3,4,242.0
2014-2015,CRDI de Québec,3,5,238.0
2014-2015,CRDI de Québec,3,6,244.0
2014-2015,CRDI de Québec,3,7,247.0
2014-2015,CRDI de Québec,3,9,201.0
2014-2015,CRDI de Québec,4,1,11.0
2014-2015,CRDI de Québec,4,2,187.0
2014-2015,CRDI de Québec,4,3,89.0
2014-2015,CRDI de Québec,4,4,21.0
2014-2015,CRDI de Québec,4,5,13.0
2014-2015,CRDI de Québec,4,6,4.0
2014-2015,CRDI de Québec,4,9,325.0
2014-2015,CRDI de Québec,5,1,61.0
2014-2015,CRDI de Québec,5,2,298.0
2014-2015,CRDI de Québec,5,3,267.0
2014-2015,CRDI de Québec,5,4,358.0
2014-2015,CRDI de Québec,5,5,245.0
2014-2015,CRDI de Québec,5,6,200.0
2014-2015,CRDI de Québec,5,9,282.0
2014-2015,CRDI de Québec,6,1,49.0
2014-2015,CRDI de Québec,6,2,229.0
2014-2015,CRDI de Québec,6,3,209.0
2014-2015,CRDI de Québec,6,4,266.0
2014-2015,CRDI de Québec,6,5,187.0
2014-2015,CRDI de Québec,6,6,182.0
2014-2015,CRDI de Québec,6,9,211.0
2014-2015,CRDI de Québec,7,1,21.0
2014-2015,CRDI de Québec,7,2,194.0
2014-2015,CRDI de Québec,7,3,104.0
2014-2015,CRDI de Québec,7,4,37.0
2014-2015,CRDI de Québec,7,5,30.0
2014-2015,CRDI de Québec,7,6,15.0
2014-2015,CRDI de Québec,7,7,3.0
2014-2015,CRDI de Québec,7,9,404.0
2014-2015,CRDI de Québec,8,1,54.0
2014-2015,CRDI de Québec,8,2,303.0
2014-2015,CRDI de Québec,8,3,271.0
2014-2015,CRDI de Québec,8,4,309.0
2014-2015,CRDI de Québec,8,5,236.0
2014-2015,CRDI de Québec,8,6,333.0
2014-2015,CRDI de Québec,8,7,209.0
2014-2015,CRDI de Québec,8,9,278.0
2014-2015,CRDI de Québec,9,1,45.0
2014-2015,CRDI de Québec,9,2,229.0
2014-2015,CRDI de Québec,9,3,206.0
2014-2015,CRDI de Québec,9,4,266.0
2014-2015,CRDI de Québec,9,5,201.0
2014-2015,CRDI de Québec,9,6,239.0
2014-2015,CRDI de Québec,9,7,247.0
2014-2015,CRDI de Québec,9,9,210.0
2014-2015,CRDITED Chaudière-Appalaches,1,1,5.0
2014-2015,CRDITED Chaudière-Appalaches,1,2,5.0
2014-2015,CRDITED Chaudière-Appalaches,1,3,4.0
2014-2015,CRDITED Chaudière-Appalaches,1,4,7.0
2014-2015,CRDITED Chaudière-Appalaches,1,5,8.0
2014-2015,CRDITED Chaudière-Appalaches,1,6,4.0
2014-2015,CRDITED Chaudière-Appalaches,1,7,0.0
2014-2015,CRDITED Chaudière-Appalaches,1,8,0.0
2014-2015,CRDITED Chaudière-Appalaches,1,9,33.0
2014-2015,CRDITED Chaudière-Appalaches,2,1,39.0
2014-2015,CRDITED Chaudière-Appalaches,2,2,97.0
2014-2015,CRDITED Chaudière-Appalaches,2,3,108.0
2014-2015,CRDITED Chaudière-Appalaches,2,4,125.0
2014-2015,CRDITED Chaudière-Appalaches,2,5,96.0
2014-2015,CRDITED Chaudière-Appalaches,2,6,128.0
2014-2015,CRDITED Chaudière-Appalaches,2,9,99.0
2014-2015,CRDITED Chaudière-Appalaches,3,1,19.0
2014-2015,CRDITED Chaudière-Appalaches,3,2,58.0
2014-2015,CRDITED Chaudière-Appalaches,3,3,30.0
2014-2015,CRDITED Chaudière-Appalaches,3,4,107.0
2014-2015,CRDITED Chaudière-Appalaches,3,5,86.0
2014-2015,CRDITED Chaudière-Appalaches,3,6,133.0
2014-2015,CRDITED Chaudière-Appalaches,3,9,68.0
2014-2015,CRDITED Chaudière-Appalaches,4,1,7.0
2014-2015,CRDITED Chaudière-Appalaches,4,2,16.0
2014-2015,CRDITED Chaudière-Appalaches,4,3,9.0
2014-2015,CRDITED Chaudière-Appalaches,4,4,3.0
2014-2015,CRDITED Chaudière-Appalaches,4,5,3.0
2014-2015,CRDITED Chaudière-Appalaches,4,6,0.0
2014-2015,CRDITED Chaudière-Appalaches,4,7,0.0
2014-2015,CRDITED Chaudière-Appalaches,4,8,0.0
2014-2015,CRDITED Chaudière-Appalaches,4,9,38.0
2014-2015,CRDITED Chaudière-Appalaches,5,1,57.0
2014-2015,CRDITED Chaudière-Appalaches,5,2,72.0
2014-2015,CRDITED Chaudière-Appalaches,5,3,118.0
2014-2015,CRDITED Chaudière-Appalaches,5,4,105.0
2014-2015,CRDITED Chaudière-Appalaches,5,5,66.0
2014-2015,CRDITED Chaudière-Appalaches,5,9,82.0
2014-2015,CRDITED Chaudière-Appalaches,6,1,58.0
2014-2015,CRDITED Chaudière-Appalaches,6,2,61.0
2014-2015,CRDITED Chaudière-Appalaches,6,3,149.0
2014-2015,CRDITED Chaudière-Appalaches,6,4,62.0
2014-2015,CRDITED Chaudière-Appalaches,6,5,64.0
2014-2015,CRDITED Chaudière-Appalaches,6,9,62.0
2014-2015,CRDITED Chaudière-Appalaches,7,1,12.0
2014-2015,CRDITED Chaudière-Appalaches,7,2,21.0
2014-2015,CRDITED Chaudière-Appalaches,7,3,13.0
2014-2015,CRDITED Chaudière-Appalaches,7,4,10.0
2014-2015,CRDITED Chaudière-Appalaches,7,5,11.0
2014-2015,CRDITED Chaudière-Appalaches,7,6,4.0
2014-2015,CRDITED Chaudière-Appalaches,7,7,0.0
2014-2015,CRDITED Chaudière-Appalaches,7,8,0.0
2014-2015,CRDITED Chaudière-Appalaches,7,9,71.0
2014-2015,CRDITED Chaudière-Appalaches,8,1,50.0
2014-2015,CRDITED Chaudière-Appalaches,8,2,78.0
2014-2015,CRDITED Chaudière-Appalaches,8,3,115.0
2014-2015,CRDITED Chaudière-Appalaches,8,4,119.0
2014-2015,CRDITED Chaudière-Appalaches,8,5,87.0
2014-2015,CRDITED Chaudière-Appalaches,8,6,128.0
2014-2015,CRDITED Chaudière-Appalaches,8,9,90.0
2014-2015,CRDITED Chaudière-Appalaches,9,1,56.0
2014-2015,CRDITED Chaudière-Appalaches,9,2,58.0
2014-2015,CRDITED Chaudière-Appalaches,9,3,56.0
2014-2015,CRDITED Chaudière-Appalaches,9,4,104.0
2014-2015,CRDITED Chaudière-Appalaches,9,5,68.0
2014-2015,CRDITED Chaudière-Appalaches,9,6,133.0
2014-2015,CRDITED Chaudière-Appalaches,9,9,62.0
2014-2015,CRDITED Mauricie et Centre-du-Québec,1,1,4.0
2014-2015,CRDITED Mauricie et Centre-du-Québec,1,2,4.0
2014-2015,CRDITED Mauricie et Centre-du-Québec,1,3,3.0
2014-2015,CRDITED Mauricie et Centre-du-Québec,1,4,11.0
2014-2015,CRDITED Mauricie et Centre-du-Québec,1,5,6.0
2014-2015,CRDITED Mauricie et Centre-du-Québec,1,9,28.0
2014-2015,CRDITED Mauricie et Centre-du-Québec,2,1,47.0
2014-2015,CRDITED Mauricie et Centre-du-Québec,2,2,160.0
2014-2015,CRDITED Mauricie et Centre-du-Québec,2,3,100.0
2014-2015,CRDITED Mauricie et Centre-du-Québec,2,4,223.0
2014-2015,CRDITED Mauricie et Centre-du-Québec,2,5,132.0
2014-2015,CRDITED Mauricie et Centre-du-Québec,2,9,156.0
2014-2015,CRDITED Mauricie et Centre-du-Québec,3,1,47.0
2014-2015,CRDITED Mauricie et Centre-du-Québec,3,2,149.0
2014-2015,CRDITED Mauricie et Centre-du-Québec,3,3,64.0
2014-2015,CRDITED Mauricie et Centre-du-Québec,3,4,64.0
2014-2015,CRDITED Mauricie et Centre-du-Québec,3,5,95.0
2014-2015,CRDITED Mauricie et Centre-du-Québec,3,9,74.0
2014-2015,CRDITED Mauricie et Centre-du-Québec,4,1,3.0
2014-2015,CRDITED Mauricie et Centre-du-Québec,4,2,20.0
2014-2015,CRDITED Mauricie et Centre-du-Québec,4,3,5.0
2014-2015,CRDITED Mauricie et Centre-du-Québec,4,4,6.0
2014-2015,CRDITED Mauricie et Centre-du-Québec,4,5,6.0
2014-2015,CRDITED Mauricie et Centre-du-Québec,4,9,40.0
2014-2015,CRDITED Mauricie et Centre-du-Québec,5,1,72.0
2014-2015,CRDITED Mauricie et Centre-du-Québec,5,2,96.0
2014-2015,CRDITED Mauricie et Centre-du-Québec,5,3,126.0
2014-2015,CRDITED Mauricie et Centre-du-Québec,5,4,80.0
2014-2015,CRDITED Mauricie et Centre-du-Québec,5,5,47.0
2014-2015,CRDITED Mauricie et Centre-du-Québec,5,9,88.0
2014-2015,CRDITED Mauricie et Centre-du-Québec,6,1,78.0
2014-2015,CRDITED Mauricie et Centre-du-Québec,6,2,79.0
2014-2015,CRDITED Mauricie et Centre-du-Québec,6,3,120.0
2014-2015,CRDITED Mauricie et Centre-du-Québec,6,4,65.0
2014-2015,CRDITED Mauricie et Centre-du-Québec,6,5,30.0
2014-2015,CRDITED Mauricie et Centre-du-Québec,6,9,69.0
2014-2015,CRDITED Mauricie et Centre-du-Québec,7,1,7.0
2014-2015,CRDITED Mauricie et Centre-du-Québec,7,2,24.0
2014-2015,CRDITED Mauricie et Centre-du-Québec,7,3,8.0
2014-2015,CRDITED Mauricie et Centre-du-Québec,7,4,17.0
2014-2015,CRDITED Mauricie et Centre-du-Québec,7,5,12.0
2014-2015,CRDITED Mauricie et Centre-du-Québec,7,9,68.0
